mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,104161,132.5,140.5,,,140.5
2,73228,132.5,136.3,,,136.3
3,186516,127.5,129.1,,,129.1
4,73232,125.0,126.9,,,126.9
5,112295,125.5,125.5,,,125.5
6,117450,123.0,121.6,,,121.6
7,73166,122.5,121.2,,,121.2
8,73229,124.0,120.8,,,120.8
9,13322,123.0,118.9,,,118.9
10,118113,123.0,118.8,,,118.8
11,147015,121.5,117.3,,,117.3
12,111251,123.0,116.1,,,116.1
13,138409,120.5,114.2,,,114.2
14,106377,120.5,113.2,,,113.2
15,140331,119.0,113.1,,,113.1
16,128621,122.5,113.0,,,113.0
17,123925,118.0,112.9,,,112.9
18,174244,116.5,112.3,,,112.3
19,32297,118.5,111.9,,,111.9
19,17013,123.0,111.9,,,111.9
21,128456,120.0,111.8,,,111.8
22,72592,120.0,111.5,,,111.5
23,73277,118.5,111.4,,,111.4
24,162711,117.5,110.9,,,110.9
25,78803,117.5,109.6,,,109.6
26,128558,117.0,109.3,,,109.3
27,973,118.0,108.1,,,108.1
28,25074,118.0,108.0,,,108.0
29,92486,115.0,106.7,,,106.7
30,75837,117.0,105.6,,,105.6
30,27594,118.5,105.6,,,105.6
32,174246,118.5,104.0,,,104.0
33,173399,115.5,103.0,,,103.0
34,122992,115.0,102.2,,,102.2
35,100406,114.0,102.1,,,102.1
36,38651,114.5,99.6,,,99.6
37,120379,113.5,99.4,,,99.4
38,124118,117.0,97.9,,,97.9
39,135119,113.5,97.7,,,97.7
40,71839,111.0,93.8,,,93.8
41,153777,110.5,93.1,,,93.1
42,139237,105.0,87.8,,,87.8
43,167385,109.0,87.5,,,87.5
44,175089,117.0,85.4,,,85.4
45,149455,106.5,85.2,,,85.2
46,139045,105.5,83.8,,,83.8
47,10064,102.0,80.3,,,80.3
48,75176,100.5,78.7,,,78.7
49,111930,102.0,72.6,,,72.6
50,165925,100.0,72.2,,,72.2
51,10086,99.0,68.0,,,68.0
52,68209,95.5,61.6,,,61.6
53,128402,87.0,49.6,,,49.6
,128448,,,,,
,128281,,,,,
