mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,180709,101.5,,99.5,,250.8
2,27594,102.5,,97.5,,248.4
3,112295,106.0,,93.5,,244.1
4,147547,98.0,,98.5,,241.9
5,72592,99.5,,96.5,,241.7
6,153777,103.0,,94.5,,239.0
7,111251,97.5,,97.0,,236.7
8,118061,96.5,,96.5,,231.2
9,118113,95.0,,98.0,,230.7
10,73229,94.5,,96.5,,230.6
11,128447,92.5,,96.0,,230.1
12,99976,98.0,,92.0,,227.1
13,43223,99.0,,96.0,,227.0
14,156838,96.5,,96.0,,226.5
15,149215,101.5,,91.0,,225.9
16,128402,93.5,,96.0,,225.8
17,139237,98.5,,94.5,,225.3
18,128788,93.5,,94.5,,223.0
19,192464,96.5,,93.5,,222.1
20,128558,95.0,,96.0,,222.0
21,117461,94.0,,94.0,,221.1
22,167413,96.0,,97.0,,221.0
23,192465,93.0,,94.5,,220.0
24,99978,95.0,,93.5,,219.8
25,108891,94.5,,96.0,,218.8
26,192144,97.0,,93.0,,212.9
27,147499,95.5,,92.0,,212.4
28,174516,93.0,,94.5,,211.1
29,179178,94.5,,90.5,,202.6
30,166045,95.5,,89.0,,199.5
31,147015,90.0,,,,99.0
32,108867,91.0,,,,98.6
33,174872,92.0,,,,98.5
34,132745,91.0,,,,98.3
35,128281,92.5,,,,97.7
36,175591,90.5,,,,97.3
37,165939,91.0,,,,96.8
38,175070,91.5,,,,96.5
39,132096,87.0,,,,95.7
40,180727,89.5,,,,95.5
41,109565,86.5,,,,94.6
42,155620,91.0,,,,94.0
43,171208,90.0,,,,93.7
44,81301,93.5,,,,93.5
45,135583,88.0,,,,91.4
46,186516,90.0,,,,89.0
46,138197,89.5,,,,89.0
48,92737,84.5,,,,87.5
49,166472,88.5,,,,87.0
50,153114,88.5,,,,85.4
51,143981,86.0,,,,84.3
52,166473,86.5,,,,81.6
53,171350,87.0,,,,77.8
54,156213,83.5,,,,73.4
55,166263,78.0,,,,59.8
56,81305,75.0,,,,59.0
,154093,,,,,
,181027,,,,,
