mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,118113,133.5,130.0,127.0,120.3,250.3
2,140329,131.0,126.0,126.5,119.7,245.7
3,174244,126.0,123.9,125.0,117.9,241.8
4,32297,125.0,116.7,130.5,124.1,240.8
5,131309,123.0,119.2,125.5,120.2,239.4
6,128286,121.5,109.6,131.0,122.4,232.0
7,123925,124.0,112.6,126.5,117.2,229.8
8,75837,125.5,111.2,125.5,114.1,225.3
9,117835,126.0,113.5,119.5,110.9,224.4
10,73228,123.0,114.4,121.5,109.4,223.8
11,25074,124.5,110.8,126.5,111.1,221.9
12,147549,125.5,116.7,134.5,104.9,221.6
13,104161,119.0,109.5,125.0,111.5,221.0
14,128618,123.5,109.4,122.5,107.3,216.7
15,128621,118.0,103.7,120.5,112.3,216.0
16,13322,118.5,103.6,121.5,107.8,211.4
17,973,123.5,109.1,119.5,100.9,210.0
18,166437,123.0,108.6,113.0,96.9,205.5
19,106377,118.5,103.1,118.5,100.8,203.9
20,149455,118.0,97.2,123.5,104.9,202.1
21,174246,119.5,99.8,122.0,100.0,199.8
22,174572,119.0,98.7,116.5,99.8,198.5
23,166435,123.5,101.4,116.0,92.9,194.3
24,128456,119.5,99.3,117.5,94.4,193.7
25,112295,118.5,101.1,112.0,89.4,190.5
26,124118,114.0,98.2,111.0,91.1,189.3
27,27594,121.5,98.5,108.5,90.1,188.6
28,128447,120.0,106.5,106.5,80.7,187.2
29,126003,119.5,98.0,112.5,89.0,187.0
30,128806,117.0,100.0,109.0,78.8,178.8
31,117450,116.5,97.0,,,97.0
32,117097,114.5,96.1,,,96.1
33,128788,117.5,95.8,,,95.8
34,72592,115.0,95.7,,,95.7
35,120379,113.0,95.3,,,95.3
36,138409,114.0,94.8,,,94.8
37,122992,117.5,93.5,,,93.5
38,147015,116.5,92.5,,,92.5
38,17013,111.5,92.5,,,92.5
40,140331,112.0,92.1,,,92.1
41,155620,112.0,91.7,,,91.7
42,73229,113.5,90.5,,,90.5
43,73232,112.0,86.2,,,86.2
44,108891,106.5,84.9,,,84.9
45,111251,107.5,83.3,,,83.3
46,92486,108.0,78.4,,,78.4
47,139045,104.5,76.1,,,76.1
48,130646,102.5,67.1,,,67.1
49,128558,98.0,57.4,,,57.4
,134127,,,,,
