mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,186516,113.0,,114.0,,257.5
2,174516,111.0,,111.0,,245.5
3,148099,110.0,,109.0,,238.1
4,138197,108.5,,110.5,,237.6
5,166436,109.5,,109.0,,236.7
6,174534,106.0,,111.0,,236.5
7,128284,107.5,,107.0,,231.5
8,147016,106.5,,108.0,,231.0
9,164624,102.5,,108.5,,225.7
10,166447,102.5,,110.0,,224.9
11,182245,105.5,,106.5,,223.0
12,192830,104.0,,106.0,,222.9
13,139045,101.5,,112.0,,222.7
13,171559,102.0,,109.0,,222.7
15,138411,108.0,,110.5,,222.2
16,189619,105.0,,107.0,,221.5
17,175837,104.0,,106.5,,221.3
18,182037,104.0,,106.0,,220.4
19,167156,105.5,,105.5,,220.2
20,143981,106.5,,103.5,,219.9
21,166263,102.0,,107.0,,219.1
22,186155,104.0,,104.5,,218.2
23,182038,103.0,,106.5,,217.0
24,172303,101.5,,106.0,,216.9
25,162710,103.5,,105.5,,216.1
26,165908,102.5,,106.0,,215.2
27,171539,104.0,,102.0,,214.2
28,165907,101.0,,105.5,,214.1
29,174960,101.5,,106.0,,213.4
30,181632,100.0,,105.0,,212.9
31,162731,103.0,,102.0,,211.9
32,157212,105.5,,100.0,,211.8
33,171479,107.5,,107.5,,211.4
34,180760,101.0,,104.0,,210.9
35,175050,103.5,,101.0,,210.5
36,192761,101.0,,104.0,,209.9
37,155636,105.0,,105.5,,209.8
37,174348,99.5,,106.0,,209.8
39,180730,104.0,,99.0,,208.3
40,182203,99.0,,105.5,,207.5
41,189318,101.5,,100.5,,206.5
42,180762,109.5,,105.0,,205.5
43,145300,97.0,,104.0,,204.7
44,166200,100.0,,102.0,,204.5
45,148547,101.0,,100.5,,204.1
45,180743,100.0,,101.5,,204.1
47,166045,97.5,,102.5,,201.9
48,180761,101.0,,99.0,,200.4
49,179422,95.5,,102.5,,198.8
50,175090,100.5,,99.0,,198.5
51,157038,95.0,,101.5,,193.6
52,188590,97.5,,98.5,,193.2
53,164610,93.0,,102.5,,191.3
54,181633,92.5,,102.0,,187.0
55,184124,97.0,,94.5,,184.6
56,189317,97.0,,95.0,,183.0
57,186567,95.5,,93.5,,179.6
58,174682,93.0,,95.5,,177.7
59,187245,89.0,,90.5,,160.0
60,180736,87.0,,90.0,,154.0
61,180589,87.0,,89.0,,153.7
62,182061,84.5,,88.5,,146.8
63,182595,83.5,,90.5,,146.1
64,200424,87.5,,86.0,,145.2
65,189915,78.5,,82.5,,119.2
66,187248,77.0,,76.5,,104.7
67,189024,76.0,,76.5,,103.9
68,182062,99.5,,94.5,,98.3
69,131303,87.5,,90.5,,74.7
