mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,131309,135.0,140.6,132.0,144.9,285.5
2,128286,135.0,131.1,131.5,142.1,273.2
3,29533,127.0,121.2,143.0,145.6,266.8
4,117835,130.5,119.2,134.0,137.2,256.4
5,73166,125.5,122.6,131.0,132.3,254.9
6,174246,131.0,122.5,127.5,131.1,253.6
7,147547,137.0,134.6,117.5,118.3,252.9
8,112735,125.0,115.8,137.0,136.4,252.2
9,72592,124.5,118.0,136.5,132.9,250.9
10,72563,127.0,113.7,130.0,136.8,250.5
11,140331,133.0,125.8,126.5,120.5,246.3
12,112295,129.0,115.8,130.0,130.3,246.1
13,111251,131.5,121.8,127.0,123.6,245.4
14,38651,128.0,118.7,127.5,125.9,244.6
15,75837,130.0,128.2,117.0,116.3,244.5
16,106377,125.0,114.1,134.0,128.9,243.0
16,128621,122.0,116.5,129.0,126.5,243.0
18,147549,120.5,109.8,129.0,129.9,239.7
19,162711,122.0,112.8,128.5,126.8,239.6
20,128618,125.0,114.8,128.0,121.7,236.5
21,108891,128.0,115.7,124.5,120.0,235.7
22,27594,125.0,113.2,127.0,118.2,231.4
23,73277,130.5,127.2,107.0,102.7,229.9
24,68743,125.5,116.1,123.5,113.5,229.6
25,973,126.0,112.5,127.5,114.7,227.2
26,109565,125.0,110.1,125.0,115.9,226.0
27,174244,122.0,110.8,123.0,111.8,222.6
28,73228,127.0,111.9,119.5,108.7,220.6
29,186516,124.0,110.0,120.5,108.6,218.6
30,138409,116.5,109.9,115.5,102.5,212.4
31,100406,120.5,109.5,,,109.5
32,104161,124.0,109.2,,,109.2
33,13322,122.5,109.1,,,109.1
34,140329,121.0,108.3,,,108.3
35,166437,122.5,107.2,,,107.2
36,17013,123.5,105.8,,,105.8
37,117450,123.0,104.5,,,104.5
38,73229,119.5,103.9,,,103.9
39,128558,118.5,103.6,,,103.6
40,32297,118.5,101.8,,,101.8
41,118113,119.5,99.6,,,99.6
42,108867,115.5,99.0,,,99.0
43,92486,110.5,98.3,,,98.3
44,128456,116.5,96.9,,,96.9
45,128111,116.5,96.7,,,96.7
46,78803,109.5,95.3,,,95.3
47,115912,112.5,94.8,,,94.8
48,139045,113.5,93.7,,,93.7
49,90236,107.5,86.3,,,86.3
50,172117,106.5,74.1,,,74.1
