mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,117835,118.0,,111.0,,266.7
2,140329,115.5,,114.0,,266.1
3,92412,113.5,,114.5,,263.4
4,108895,113.0,,111.5,,255.1
4,147546,111.5,,113.0,,255.1
6,123469,117.0,,107.5,,253.6
7,113115,112.0,,111.0,,250.9
8,75148,113.5,,107.0,,247.9
9,128286,110.5,,110.0,,245.9
10,106257,115.5,,106.0,,243.7
11,123925,109.0,,112.5,,242.7
12,134879,110.5,,108.0,,242.3
13,108516,110.5,,108.5,,242.2
14,92162,111.0,,106.5,,240.0
15,117451,109.0,,108.0,,239.1
16,73229,109.0,,108.5,,238.0
17,94910,111.0,,105.5,,237.2
18,152881,109.5,,108.5,,235.9
19,110527,111.5,,106.0,,235.0
20,117450,111.5,,103.5,,234.5
21,97610,107.0,,107.5,,233.1
22,157213,109.5,,104.0,,232.3
23,128806,108.5,,104.5,,231.9
24,55369,107.5,,106.0,,231.8
25,73240,108.0,,105.5,,231.3
26,106376,111.5,,102.5,,229.7
27,128230,107.5,,103.5,,227.3
28,118112,108.0,,103.5,,227.2
29,167413,107.0,,102.5,,222.6
30,117441,107.0,,87.5,,187.1
31,132745,106.5,,,,115.2
32,124307,107.0,,,,115.1
33,112973,105.5,,,,113.4
34,47891,106.0,,,,113.3
35,78558,106.0,,,,112.8
36,109565,105.5,,,,112.4
37,134707,105.5,,,,111.9
38,117496,105.0,,,,111.0
38,111251,105.0,,,,111.0
38,108867,105.0,,,,111.0
41,106375,104.0,,,,109.7
42,99978,110.0,,,,107.5
43,57861,102.5,,,,107.0
44,75176,102.0,,,,105.6
45,75708,101.5,,,,104.7
46,68209,103.0,,,,103.4
47,128839,99.5,,,,101.1
48,99966,98.0,,,,97.9
49,111250,98.0,,,,95.9
50,144566,97.0,,,,95.6
51,131913,96.0,,,,92.8
52,124590,95.0,,,,91.0
53,116086,87.0,,,,75.1
,129421,,,,,
