mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,94155,87.0,,84.0,,227.0
2,94166,81.0,,89.0,,225.5
3,105638,81.5,,86.5,,222.5
4,97563,78.5,,85.0,,211.0
5,94157,81.0,,82.5,,210.0
6,97562,75.0,,86.5,,204.5
7,78802,80.5,,79.0,,201.0
8,122739,78.0,,82.0,,200.5
8,105641,76.5,,83.0,,200.5
10,122740,77.5,,81.5,,198.5
11,181636,75.0,,82.5,,196.5
12,119730,79.5,,77.0,,196.0
13,122692,74.0,,82.5,,195.0
14,94158,75.5,,80.5,,194.0
15,92118,74.0,,82.0,,192.5
16,143537,71.0,,82.5,,188.0
17,131300,70.0,,86.5,,187.5
18,134975,77.0,,76.5,,187.0
19,94159,76.0,,76.0,,184.5
20,105635,73.0,,78.5,,180.0
21,128207,71.5,,77.5,,170.0
22,123071,70.5,,74.5,,168.0
23,123918,74.5,,70.0,,167.5
24,105659,71.5,,72.0,,165.0
25,94247,70.5,,74.5,,161.0
26,117096,67.5,,76.0,,159.5
27,128232,66.5,,74.0,,155.0
28,97569,79.5,,62.5,,152.5
29,120494,64.5,,71.0,,145.0
30,139177,65.5,,63.0,,132.5
31,128289,63.5,,,,65.0
32,136810,64.5,,,,62.5
33,101371,63.0,,,,59.5
34,132775,61.5,,,,57.5
35,94160,56.5,,,,43.5
36,127482,63.0,,,,43.0
37,128242,44.5,,,,18.0
