mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128286,129.5,136.7,,,136.7
2,131309,131.5,134.5,,,134.5
3,72563,129.5,131.1,,,131.1
4,117835,131.0,129.4,,,129.4
5,142646,128.0,127.3,,,127.3
6,117441,131.5,125.3,,,125.3
7,12274,128.5,124.5,,,124.5
8,90663,134.0,123.6,,,123.6
9,128618,126.5,123.0,,,123.0
10,29533,131.0,121.9,,,121.9
11,73277,126.5,121.6,,,121.6
12,104161,121.5,119.9,,,119.9
12,43223,126.5,119.9,,,119.9
14,147549,132.0,119.8,,,119.8
15,73228,121.5,119.4,,,119.4
16,111251,129.0,119.1,,,119.1
17,140329,123.5,118.3,,,118.3
18,124118,124.0,118.2,,,118.2
19,117496,123.5,117.9,,,117.9
20,73166,120.5,116.3,,,116.3
21,128281,122.0,115.1,,,115.1
22,120379,122.0,114.8,,,114.8
23,123925,123.0,114.2,,,114.2
24,131935,117.0,112.8,,,112.8
25,17013,120.5,111.9,,,111.9
26,108891,122.5,111.2,,,111.2
27,73229,123.5,110.9,,,110.9
28,110540,120.0,110.8,,,110.8
29,73232,119.5,110.1,,,110.1
30,128456,122.0,108.1,,,108.1
31,136813,122.0,107.8,,,107.8
32,111930,119.0,107.3,,,107.3
33,128558,119.5,107.1,,,107.1
34,124157,113.5,106.6,,,106.6
35,117450,117.5,106.3,,,106.3
36,32297,116.0,102.1,,,102.1
37,128111,118.5,101.7,,,101.7
38,106378,114.5,101.6,,,101.6
39,139964,116.0,100.9,,,100.9
40,135119,112.5,100.1,,,100.1
41,174079,111.5,98.5,,,98.5
42,63739,110.0,95.8,,,95.8
43,128561,116.0,95.2,,,95.2
44,115912,114.5,95.0,,,95.0
45,118113,112.0,93.6,,,93.6
46,147547,109.0,92.9,,,92.9
46,132096,113.0,92.9,,,92.9
48,25074,112.5,88.2,,,88.2
49,136168,109.0,87.9,,,87.9
50,71839,103.5,76.4,,,76.4
