mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,72563,134.0,131.0,135.5,137.7,268.7
2,106378,128.0,122.9,130.0,123.5,246.4
3,142646,126.5,118.1,128.5,124.8,242.9
4,131309,134.0,121.7,125.5,120.1,241.8
5,128286,125.0,120.6,125.5,117.1,237.7
6,2950,131.5,126.2,122.0,110.3,236.5
7,140329,129.0,119.7,127.0,114.2,233.9
8,104161,123.5,113.4,124.5,120.2,233.6
9,73232,123.0,113.6,121.5,116.2,229.8
10,117441,122.5,110.1,127.5,117.8,227.9
11,29533,129.5,119.2,119.5,108.1,227.3
12,73228,125.0,112.2,124.5,112.8,225.0
13,126003,119.0,101.2,130.0,121.5,222.7
14,117835,125.0,114.1,119.5,106.9,221.0
15,128618,124.0,111.7,120.5,107.3,219.0
16,38651,122.5,107.1,120.0,108.2,215.3
17,124118,122.5,107.4,121.5,106.7,214.1
18,147549,118.0,97.7,127.0,112.0,209.7
19,445,118.5,100.1,122.5,106.4,206.5
20,120379,123.0,109.8,113.5,95.8,205.6
21,63739,115.5,94.8,125.0,109.7,204.5
22,136813,114.5,93.2,125.5,108.4,201.6
23,973,125.0,111.3,114.0,88.2,199.5
24,73277,121.0,107.7,109.5,90.0,197.7
25,12274,116.5,97.0,121.0,100.5,197.5
26,131935,116.5,94.6,120.0,102.6,197.2
27,90236,116.0,97.1,117.5,96.6,193.7
28,73166,119.0,106.0,111.0,86.1,192.1
29,111251,115.5,95.1,115.5,93.6,188.7
30,153777,117.0,93.3,108.5,79.1,172.4
31,152956,115.0,93.1,,,93.1
32,106377,115.5,91.1,,,91.1
33,27594,112.0,90.8,,,90.8
34,13322,113.0,88.0,,,88.0
35,172117,112.5,86.7,,,86.7
36,102371,112.5,86.1,,,86.1
37,117496,110.5,85.3,,,85.3
38,10086,110.0,83.2,,,83.2
39,135119,109.5,82.4,,,82.4
40,128281,110.0,80.6,,,80.6
41,134127,108.0,79.3,,,79.3
42,71839,108.5,77.2,,,77.2
43,74412,107.0,77.0,,,77.0
44,139045,105.0,75.3,,,75.3
45,136242,105.0,73.6,,,73.6
46,102483,102.5,68.3,,,68.3
47,111930,103.5,66.2,,,66.2
48,154093,96.0,57.6,,,57.6
49,136168,96.5,57.5,,,57.5
,174244,,,,,
