mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106378,112.5,133.9,115.5,91.7,412.5
2,73232,113.5,132.9,115.5,91.8,406.5
3,117835,112.5,130.4,112.0,91.8,404.3
4,128618,116.0,136.6,112.0,91.3,404.2
5,73228,111.0,124.5,113.0,91.9,393.0
6,12274,112.0,131.4,112.0,91.2,391.7
7,131309,113.0,132.8,106.0,91.3,387.5
8,147547,113.0,131.6,110.5,91.4,383.3
9,124157,111.0,126.2,111.0,92.1,380.6
10,124118,113.0,128.0,110.0,91.6,380.3
11,148099,109.0,125.5,110.5,91.8,377.0
12,111251,109.0,122.5,110.5,91.9,376.8
12,117461,111.5,125.7,110.5,91.7,376.8
14,112295,110.0,123.9,108.0,92.1,376.2
15,157213,104.0,115.6,112.5,91.7,375.9
16,973,110.0,122.1,113.0,91.8,375.8
17,126003,109.0,127.2,106.5,90.5,375.6
18,156410,111.0,129.1,115.0,92.0,374.4
19,72592,108.0,120.1,109.0,92.5,373.8
20,128286,107.0,122.2,107.5,91.7,372.2
21,118113,107.0,121.0,107.5,91.9,371.5
22,108891,105.0,115.4,109.5,91.6,370.6
23,140329,107.0,123.1,108.0,91.4,367.5
24,104161,111.0,130.3,,,257.4
25,17013,109.0,121.1,,,247.9
26,13322,107.5,123.9,,,247.2
27,139964,107.0,123.6,,,244.9
28,121678,109.0,123.2,,,243.5
29,92486,105.5,116.7,,,243.3
29,110540,106.5,119.9,,,243.3
31,123925,105.5,118.1,,,243.0
31,117441,108.0,122.1,,,243.0
33,134127,108.0,122.6,,,242.0
34,135119,106.0,117.3,,,241.9
35,152956,106.0,116.2,,,240.1
36,117496,107.0,121.0,,,239.0
37,174079,104.0,116.0,,,238.1
38,27594,107.0,118.4,,,237.2
39,142646,100.5,109.1,,,237.1
40,25074,106.5,118.3,,,236.7
41,32297,105.0,113.9,,,236.4
42,90236,105.0,117.7,,,234.7
43,136813,105.5,117.1,,,233.8
44,131935,103.5,112.4,,,233.7
45,128111,105.0,113.9,,,231.3
46,132096,104.0,112.6,,,230.0
47,106377,103.5,109.0,,,226.9
48,10064,103.0,109.4,,,226.8
49,75837,,,,,115.7
49,108867,,,,,115.7
51,128621,,,,,115.6
52,71839,,,,,115.2
53,30417,,,,,113.2
54,102371,,,,,113.1
55,143980,,,,,112.2
56,153777,,,,,111.8
57,65420,,,,,110.5
58,139045,,,,,109.8
59,120379,,,,,109.6
60,94238,,,,,109.0
60,148058,,,,,109.0
62,75148,,,,,105.5
63,25904,,,,,105.2
64,128839,,,,,103.8
65,136242,,,,,102.6
66,143981,,,,,97.8
