mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90875,96.0,,83.0,,216.5
2,119730,86.0,,86.0,,207.0
3,68732,84.5,,86.0,,204.0
4,78802,79.0,,88.0,,196.0
5,75434,79.0,,87.5,,194.5
6,94154,83.0,,81.5,,195.5
7,127482,82.5,,75.0,,177.0
8,94158,79.0,,76.5,,167.5
9,105635,73.0,,80.0,,163.0
10,94155,82.0,,68.0,,155.0
11,101371,73.0,,75.5,,153.5
12,75534,74.0,,71.5,,150.5
13,94160,72.0,,75.0,,150.0
14,92118,67.0,,76.5,,141.0
15,122692,68.0,,71.0,,129.0
16,94159,69.5,,68.0,,125.0
17,94162,65.5,,64.0,,111.0
18,181636,61.0,,64.5,,106.5
19,94247,61.0,,66.5,,104.5
20,83134,64.0,,63.0,,99.0
21,120494,59.5,,57.0,,78.5
21,128232,58.0,,61.0,,78.5
23,120490,60.5,,59.0,,63.0
24,120493,53.5,,50.0,,55.5
25,139988,53.0,,52.0,,55.0
26,120492,48.0,,46.0,,25.5
,104267,,,,,
