mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,112295,93.0,,94.0,,220.5
2,112735,92.5,,94.5,,219.5
3,117835,90.5,,95.0,,213.5
4,99978,92.0,,92.0,,212.0
5,92162,91.5,,93.5,,211.0
5,73229,94.5,,89.5,,211.0
7,123198,90.0,,91.5,,206.5
8,117441,92.0,,89.5,,206.0
9,108516,90.5,,90.0,,205.0
10,113115,90.5,,90.0,,203.5
11,108895,91.5,,89.0,,202.0
12,73240,89.0,,90.0,,201.0
13,117461,91.0,,88.5,,200.0
14,106257,86.5,,93.5,,198.0
14,108894,86.0,,92.0,,198.0
14,120495,90.0,,89.0,,198.0
17,157213,90.5,,87.5,,197.0
18,92412,88.0,,90.0,,196.5
19,152881,89.5,,89.5,,196.0
20,128806,86.5,,91.0,,195.5
21,110528,89.0,,89.0,,195.0
22,106377,93.0,,84.0,,194.5
23,123925,93.0,,83.5,,192.5
24,47891,88.0,,88.0,,191.0
25,78558,87.5,,86.0,,186.0
26,138312,87.0,,86.5,,184.0
27,128446,90.0,,82.5,,183.5
28,99976,87.5,,85.5,,183.0
29,139429,87.5,,84.0,,181.0
30,135583,87.0,,83.0,,171.0
31,138385,85.5,,,,89.5
32,124307,84.5,,,,87.5
33,29975,82.0,,,,83.5
34,106375,81.5,,,,81.5
34,35456,81.5,,,,81.5
36,117496,81.5,,,,80.0
37,135119,81.5,,,,78.0
38,110908,79.0,,,,75.5
39,124590,78.5,,,,75.0
39,134707,80.0,,,,75.0
41,149437,78.5,,,,72.5
42,106376,80.5,,,,72.0
43,111251,77.0,,,,70.0
43,139237,76.5,,,,70.0
45,144566,76.5,,,,65.0
46,112973,73.5,,,,56.5
47,110529,65.0,,,,38.5
,147547,,,,,
,174244,,,,,
