mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128618,129.0,123.5,,,123.5
2,117441,128.5,123.4,,,123.4
3,73277,127.5,118.5,,,118.5
4,106377,126.0,117.4,,,117.4
4,120379,125.5,117.4,,,117.4
6,73166,130.0,113.4,,,113.4
7,136813,125.0,113.1,,,113.1
8,73232,122.0,112.7,,,112.7
9,131935,124.0,112.4,,,112.4
10,147549,123.0,112.2,,,112.2
11,973,130.5,111.9,,,111.9
12,126003,123.0,110.0,,,110.0
13,124118,121.5,109.9,,,109.9
14,63739,122.5,108.6,,,108.6
15,445,119.0,108.3,,,108.3
16,12274,122.0,107.5,,,107.5
17,111930,120.0,106.5,,,106.5
18,102371,121.5,106.3,,,106.3
19,38651,119.5,104.0,,,104.0
20,117496,118.0,103.7,,,103.7
21,111251,117.0,102.7,,,102.7
22,128281,116.5,102.4,,,102.4
23,134127,117.5,101.2,,,101.2
24,174244,115.5,100.8,,,100.8
25,2950,122.0,99.9,,,99.9
26,152956,114.0,99.3,,,99.3
27,90236,115.0,98.0,,,98.0
28,10086,119.5,97.8,,,97.8
29,71839,118.5,96.7,,,96.7
30,74412,110.5,95.7,,,95.7
31,153777,113.0,93.5,,,93.5
32,13322,114.5,93.0,,,93.0
33,102483,114.0,92.6,,,92.6
34,139045,111.5,90.7,,,90.7
35,27594,111.5,90.6,,,90.6
36,172117,114.5,88.3,,,88.3
36,136168,110.0,88.3,,,88.3
38,135119,109.5,87.2,,,87.2
39,154093,107.0,77.7,,,77.7
40,136242,107.5,74.9,,,74.9
41,167385,106.0,74.7,,,74.7
42,174572,106.5,74.1,,,74.1
42,116191,105.5,74.1,,,74.1
44,136172,107.0,73.7,,,73.7
45,29236,106.0,73.0,,,73.0
46,30417,100.5,70.2,,,70.2
46,131524,104.5,70.2,,,70.2
48,136139,102.5,69.0,,,69.0
49,195477,100.0,66.9,,,66.9
50,75176,100.0,66.5,,,66.5
51,181018,102.5,63.8,,,63.8
51,184561,104.5,63.8,,,63.8
51,110528,100.5,63.8,,,63.8
54,68209,101.0,62.5,,,62.5
55,207794,96.0,54.4,,,54.4
56,10064,84.5,25.2,,,25.2
