mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,118113,141.5,149.3,,,149.3
2,111251,138.0,147.3,,,147.3
3,17013,139.5,144.3,,,144.3
4,186516,141.0,144.0,,,144.0
5,73228,138.0,143.2,,,143.2
6,172117,139.0,141.7,,,141.7
7,117441,135.0,139.3,,,139.3
8,75837,136.0,138.0,,,138.0
9,128621,133.0,134.8,,,134.8
10,73277,130.5,132.1,,,132.1
11,13322,134.0,131.8,,,131.8
12,25074,133.0,131.4,,,131.4
13,120379,131.5,130.0,,,130.0
14,68743,131.0,129.3,,,129.3
15,73232,130.0,129.1,,,129.1
16,128456,128.5,128.1,,,128.1
17,180709,130.5,127.8,,,127.8
18,112295,129.0,127.4,,,127.4
19,73229,131.0,126.9,,,126.9
20,174244,129.0,124.8,,,124.8
21,73166,125.5,121.3,,,121.3
22,973,126.0,120.7,,,120.7
23,445,127.5,118.4,,,118.4
24,128281,123.5,117.2,,,117.2
25,117450,124.5,116.4,,,116.4
26,161594,123.5,116.1,,,116.1
27,131935,125.5,114.8,,,114.8
28,78803,122.5,114.3,,,114.3
29,180727,120.5,111.7,,,111.7
30,135119,124.0,110.8,,,110.8
31,155620,120.5,110.6,,,110.6
32,153777,121.5,110.2,,,110.2
33,128447,120.5,110.0,,,110.0
34,166437,121.0,108.0,,,108.0
35,173399,120.5,107.7,,,107.7
36,71839,115.0,102.2,,,102.2
37,124118,115.5,99.8,,,99.8
38,167385,117.0,97.5,,,97.5
39,162711,115.0,95.4,,,95.4
40,140331,112.0,93.3,,,93.3
41,136813,106.5,93.2,,,93.2
42,138409,110.5,89.8,,,89.8
43,102483,110.5,88.5,,,88.5
44,192465,108.0,86.8,,,86.8
45,128788,109.0,85.6,,,85.6
46,154093,105.5,79.4,,,79.4
47,90236,102.0,74.4,,,74.4
48,102371,105.0,74.1,,,74.1
49,180889,101.0,73.9,,,73.9
50,148058,103.0,70.8,,,70.8
51,27594,98.0,67.0,,,67.0
52,122992,97.5,65.5,,,65.5
53,38651,96.5,65.1,,,65.1
54,180887,100.0,64.6,,,64.6
55,63739,97.0,60.1,,,60.1
56,186686,91.5,55.0,,,55.0
57,111930,95.0,54.7,,,54.7
58,156213,93.0,53.6,,,53.6
59,112944,91.0,52.6,,,52.6
