mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,72563,138.5,149.5,140.0,149.9,299.4
2,128286,134.0,138.6,139.0,149.4,288.0
3,131309,141.5,149.2,131.5,136.6,285.8
4,73228,136.0,141.4,133.5,140.6,282.0
5,104161,136.0,140.8,132.0,140.2,281.0
6,29533,137.5,140.4,132.5,139.5,279.9
7,106378,136.0,138.7,133.5,139.4,278.1
8,90663,132.5,132.2,138.0,143.0,275.2
9,73232,138.0,141.0,128.0,128.7,269.7
10,142646,129.5,127.9,136.5,139.6,267.5
11,140329,131.5,130.6,135.0,136.6,267.2
12,117441,130.5,132.1,129.5,131.0,263.1
13,131935,128.5,125.3,130.0,130.3,255.6
14,112735,125.5,121.0,130.5,134.5,255.5
15,117835,123.0,121.8,128.0,132.9,254.7
16,157213,127.5,117.6,134.0,135.8,253.4
17,108891,123.0,117.8,133.0,134.9,252.7
18,73166,129.0,127.2,128.5,124.9,252.1
19,12274,125.0,119.9,126.0,130.1,250.0
20,17013,127.0,124.7,126.0,124.5,249.2
21,75837,129.5,127.5,125.5,119.4,246.9
22,128281,126.0,119.7,126.0,125.9,245.6
23,126003,127.0,125.4,123.5,120.0,245.4
24,43223,126.0,118.0,130.5,127.0,245.0
25,73277,127.0,123.9,124.5,121.0,244.9
26,106377,129.0,125.5,121.0,114.9,240.4
27,27594,127.5,122.7,125.5,116.0,238.7
28,112295,126.5,119.0,125.0,118.8,237.8
29,102371,127.0,118.3,125.0,116.7,235.0
30,124157,122.5,117.9,123.5,115.2,233.1
31,100406,126.0,117.3,,,117.3
32,117450,124.0,117.0,,,117.0
33,124118,123.5,116.7,,,116.7
34,120379,127.0,116.5,,,116.5
35,128456,127.0,115.8,,,115.8
36,128618,122.0,113.8,,,113.8
37,123925,123.0,113.5,,,113.5
38,32297,122.0,113.1,,,113.1
39,122992,122.0,112.7,,,112.7
40,63739,122.0,110.0,,,110.0
41,136813,118.0,107.1,,,107.1
42,174079,119.5,106.7,,,106.7
43,13322,120.5,105.1,,,105.1
44,71839,121.0,103.6,,,103.6
45,110540,118.5,102.0,,,102.0
46,113115,113.0,95.8,,,95.8
47,115912,117.0,93.8,,,93.8
48,121678,111.5,93.7,,,93.7
49,111930,113.0,91.2,,,91.2
50,117496,90.5,42.4,,,42.4
