mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128286,250.0,244.3,,,244.3
2,174244,238.5,236.2,,,236.2
3,29533,239.0,223.9,,,223.9
4,117441,243.0,223.2,,,223.2
5,73228,222.5,216.8,,,216.8
6,131309,229.0,211.9,,,211.9
7,128806,232.0,211.8,,,211.8
8,75837,231.5,209.9,,,209.9
9,147549,225.0,209.6,,,209.6
10,140329,224.0,207.9,,,207.9
11,73232,228.5,206.7,,,206.7
12,117835,225.5,204.0,,,204.0
13,112295,224.0,203.9,,,203.9
14,118113,220.5,200.9,,,200.9
15,111251,223.0,197.6,,,197.6
16,128618,217.5,194.9,,,194.9
17,186516,226.5,193.8,,,193.8
18,17013,218.5,191.9,,,191.9
19,172117,218.0,191.6,,,191.6
20,104161,216.5,191.3,,,191.3
21,973,220.0,190.3,,,190.3
22,73166,213.0,190.1,,,190.1
23,128621,213.0,190.0,,,190.0
24,12274,212.0,189.5,,,189.5
25,162711,212.5,185.0,,,185.0
26,13322,213.5,183.8,,,183.8
27,73277,210.0,183.6,,,183.6
28,123925,210.5,179.3,,,179.3
29,117450,193.0,165.6,,,165.6
,147547,,,,,
