mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,2950,124.0,,,,121.5
2,131309,124.5,,,,119.7
3,35788,123.5,,,,119.3
4,100406,121.0,,,,113.8
5,43223,121.0,,,,111.5
6,73289,119.5,,,,108.3
7,104161,118.5,,,,107.5
8,29975,118.5,,,,107.1
9,9834,117.0,,,,105.6
10,73228,116.5,,,,104.6
11,106378,116.5,,,,104.5
11,29533,117.0,,,,104.5
13,51865,116.0,,,,103.9
14,110540,116.5,,,,102.6
15,73277,114.5,,,,100.5
16,38651,114.5,,,,100.3
17,31329,115.0,,,,99.2
18,25074,115.5,,,,98.6
19,62975,114.0,,,,98.3
20,90236,113.5,,,,96.3
21,2377,111.5,,,,96.0
22,27594,111.5,,,,95.0
23,71839,112.0,,,,94.9
24,445,111.0,,,,93.5
25,101217,111.5,,,,93.0
26,52447,110.0,,,,92.0
27,47891,110.0,,,,91.0
28,136813,111.5,,,,90.8
29,99965,110.5,,,,90.3
30,55369,109.0,,,,87.9
31,81305,109.5,,,,87.2
32,73229,108.5,,,,86.1
33,39390,107.5,,,,84.1
33,111930,107.5,,,,84.1
35,54682,107.0,,,,82.9
36,72563,106.5,,,,82.5
37,112295,106.0,,,,81.2
38,75148,105.5,,,,80.3
39,32824,102.5,,,,78.0
40,121678,103.0,,,,76.9
41,133096,101.5,,,,76.5
42,118117,101.5,,,,74.0
43,112944,102.0,,,,73.8
44,135583,101.0,,,,73.1
45,92162,101.5,,,,72.8
46,111251,101.5,,,,72.3
47,120379,101.5,,,,71.6
48,68209,100.5,,,,71.5
49,73243,101.0,,,,71.3
50,91802,100.0,,,,71.0
51,75190,99.5,,,,68.9
52,13322,98.5,,,,67.1
53,94238,98.0,,,,66.7
54,94125,94.5,,,,59.5
55,120374,93.0,,,,56.4
56,75837,97.0,,,,47.3
57,97463,82.0,,,,35.6
58,116191,79.0,,,,25.3
