mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,37284,131.0,,129.0,,269.9
2,73228,132.5,,129.5,,269.3
3,73166,128.0,,130.5,,267.5
4,108891,129.5,,130.0,,266.6
5,111251,129.0,,129.5,,265.7
6,68745,130.0,,128.0,,265.0
7,73229,126.0,,125.5,,251.3
8,106378,122.5,,127.0,,251.2
9,118117,124.5,,125.5,,246.4
10,55369,122.5,,126.5,,245.5
11,74412,125.0,,123.0,,244.5
12,35788,122.0,,125.0,,243.7
13,2377,127.0,,121.5,,243.6
14,62975,120.5,,126.0,,242.7
15,155672,127.5,,120.5,,242.0
16,29975,126.5,,120.5,,241.8
17,100406,121.0,,124.0,,240.9
18,27594,124.0,,122.0,,240.7
19,90236,122.0,,123.0,,239.7
19,51865,122.5,,122.0,,239.7
21,101217,121.5,,122.5,,238.9
22,73277,121.5,,123.5,,238.7
23,73289,121.5,,124.0,,237.9
24,72592,122.0,,121.0,,235.3
25,122992,122.5,,121.5,,233.4
26,99965,122.0,,120.5,,232.1
27,82727,124.0,,118.0,,232.0
28,31329,121.5,,118.5,,226.6
29,32297,127.5,,,,127.6
30,131309,125.0,,,,123.2
31,75148,119.5,,,,114.4
32,68743,121.5,,,,114.2
33,118113,120.0,,,,113.5
33,2950,119.0,,,,113.5
35,135583,118.5,,,,112.7
36,118116,120.0,,,,112.1
37,75190,119.5,,,,110.7
38,47891,118.0,,,,110.3
39,128618,118.0,,,,109.7
40,92162,118.0,,,,108.7
41,75837,116.5,,,,108.1
42,133096,116.5,,,,107.0
43,99978,114.5,,,,104.5
44,29533,114.0,,,,103.4
45,38651,113.5,,,,103.1
46,94125,114.5,,,,103.0
47,112944,111.5,,,,97.5
48,18712,110.5,,,,95.2
49,73232,110.5,,,,94.3
50,108516,109.0,,,,93.8
