mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128621,132.5,,128.0,,262.7
2,128788,124.5,,137.0,,260.5
3,166435,146.0,,124.5,,252.8
4,108891,125.0,,131.0,,252.5
5,164621,145.5,,127.0,,251.0
6,180727,132.0,,126.5,,249.8
7,157213,137.5,,124.0,,249.3
8,117441,128.0,,126.0,,247.6
9,138181,141.5,,122.0,,242.1
10,128447,126.5,,130.5,,240.3
11,156838,124.5,,129.0,,238.2
12,90236,126.5,,126.0,,233.0
13,63739,118.5,,142.0,,224.2
14,130646,143.5,,110.5,,219.3
15,135583,124.0,,123.5,,218.2
16,174516,121.0,,132.5,,217.5
17,120379,135.5,,118.5,,217.0
18,132096,122.5,,112.5,,211.5
19,123925,121.0,,131.5,,210.4
20,152956,116.5,,127.0,,209.2
21,139429,132.0,,110.5,,209.1
22,188341,123.0,,126.5,,208.2
23,109565,130.0,,113.5,,203.9
24,161594,130.0,,114.0,,202.6
25,175070,126.5,,104.5,,191.7
26,172117,117.5,,117.5,,191.3
27,149455,124.0,,114.0,,185.1
28,154090,113.5,,117.0,,181.3
29,174348,113.0,,116.5,,180.3
30,139237,120.0,,93.0,,141.4
31,128281,115.0,,,,86.8
32,99976,108.0,,,,86.3
33,174079,110.5,,,,85.4
34,165235,108.0,,,,78.7
35,128111,107.0,,,,76.7
36,192144,104.5,,,,76.0
37,118112,107.0,,,,74.9
38,153697,106.0,,,,74.7
39,171479,102.0,,,,74.4
40,136242,99.0,,,,72.0
41,143646,102.5,,,,70.8
