mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90875,97.5,,97.5,,259.0
2,68732,96.5,,98.0,,258.0
3,143537,95.5,,96.0,,251.5
4,97563,93.0,,94.0,,242.0
5,138215,91.0,,95.5,,239.0
6,94157,92.0,,90.0,,228.5
7,122693,92.5,,90.0,,227.5
8,153057,90.0,,91.5,,226.0
8,83134,92.0,,90.0,,226.0
10,122739,89.5,,91.0,,225.0
11,94155,94.5,,95.0,,224.5
12,92118,91.0,,90.0,,224.0
13,105638,89.0,,90.0,,223.0
14,90485,90.0,,89.5,,222.0
15,164611,88.0,,89.0,,216.5
16,139177,87.5,,87.5,,214.0
16,90878,87.5,,87.5,,214.0
18,75434,88.0,,88.0,,212.5
19,147756,89.5,,84.5,,211.5
19,117439,88.0,,87.5,,211.5
21,94158,87.0,,86.0,,208.0
22,105659,84.5,,87.5,,205.0
23,94166,86.0,,87.0,,204.5
24,104267,86.0,,85.5,,203.0
25,105654,84.5,,86.5,,202.5
26,152796,84.0,,85.0,,201.5
27,94163,83.5,,85.5,,199.5
28,147314,85.0,,84.5,,198.5
29,133797,84.0,,84.5,,197.5
30,123918,83.0,,83.0,,193.5
31,144620,85.0,,83.0,,190.0
32,133897,83.5,,,,96.5
32,138378,84.0,,,,96.5
34,120491,78.5,,,,84.5
35,134601,79.0,,,,84.0
36,94162,76.5,,,,82.0
37,169014,76.0,,,,81.5
38,157257,76.0,,,,80.5
39,94154,76.0,,,,79.0
40,154481,75.5,,,,78.5
41,128207,73.5,,,,68.5
42,157726,71.5,,,,68.0
43,147308,70.0,,,,65.0
44,176091,70.0,,,,64.5
44,157715,69.5,,,,64.5
46,179176,63.0,,,,46.0
47,169013,59.5,,,,44.5
,156216,,,,,
