mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90875,96.0,,94.0,,234.0
2,68731,86.0,,86.0,,231.0
3,75534,83.0,,84.0,,219.5
4,150862,83.0,,82.0,,213.5
5,73459,81.0,,77.0,,192.5
6,90878,76.0,,79.0,,192.0
7,90485,80.0,,75.0,,191.5
8,90881,75.0,,73.5,,173.0
9,90880,75.0,,73.0,,171.5
10,68734,72.0,,72.5,,167.5
11,90884,73.0,,70.0,,163.0
12,73457,74.0,,68.0,,162.0
13,73455,70.0,,67.0,,152.5
14,90879,72.0,,67.5,,152.0
15,73454,68.5,,67.5,,149.0
16,74487,65.0,,68.5,,141.5
17,90886,66.5,,65.5,,140.0
18,92118,67.0,,65.0,,138.0
19,83134,67.0,,67.0,,134.0
20,90486,63.0,,61.5,,124.0
21,90883,62.5,,62.0,,122.0
22,83135,63.5,,64.0,,122.0
23,90597,61.5,,60.0,,117.5
24,74486,69.0,,61.5,,114.0
25,90877,60.0,,61.0,,113.0
26,90882,60.0,,60.0,,112.5
27,90885,72.0,,50.0,,109.5
28,74144,59.5,,60.0,,105.5
29,90639,58.0,,57.0,,101.0
30,92120,58.0,,58.0,,101.0
31,92119,55.0,,60.5,,94.5
32,92121,53.0,,47.0,,62.0
33,92122,48.0,,48.0,,50.5
