mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,134879,95.0,,103.0,,242.0
2,117835,96.0,,99.0,,239.5
3,117837,95.5,,99.0,,238.0
4,117461,96.0,,98.5,,236.5
4,128618,95.0,,99.0,,236.5
6,99978,96.0,,99.0,,236.0
6,99967,95.0,,99.0,,236.0
8,81301,92.0,,101.0,,235.0
9,92161,94.5,,98.5,,233.0
10,108514,94.0,,97.5,,230.5
11,110987,94.5,,96.5,,230.0
11,117451,94.5,,97.5,,230.0
13,105257,95.0,,96.5,,229.0
14,106371,96.0,,95.5,,228.0
15,106375,92.5,,96.5,,227.0
15,106377,93.5,,96.0,,227.0
15,112975,95.0,,95.5,,227.0
18,124157,92.5,,96.5,,225.5
19,128224,93.5,,95.5,,224.5
20,109565,93.5,,95.5,,224.0
21,105251,93.0,,95.5,,222.5
21,117462,93.5,,95.0,,222.5
23,130644,93.0,,96.5,,221.0
23,123198,93.0,,95.5,,221.0
25,128788,94.0,,94.5,,220.0
26,117441,92.5,,94.5,,219.5
27,124280,91.5,,95.5,,219.0
28,116086,93.5,,92.0,,216.5
29,105244,92.0,,93.0,,216.0
30,128783,91.0,,93.5,,213.0
30,128286,94.0,,90.0,,213.0
32,112978,90.0,,93.0,,212.5
33,130649,92.0,,92.0,,212.0
34,128230,91.0,,92.0,,210.0
35,116084,89.0,,93.0,,209.5
36,132096,90.0,,91.5,,208.5
37,138409,91.0,,90.0,,205.5
38,96704,91.0,,89.5,,205.0
39,117450,92.0,,88.0,,201.0
40,120374,91.0,,87.5,,199.0
41,79930,92.5,,86.0,,198.0
42,105255,86.5,,91.0,,197.5
43,106257,89.0,,87.0,,195.5
44,128789,87.5,,88.0,,194.0
45,128839,92.0,,85.5,,193.5
46,99976,87.0,,86.5,,188.0
47,120072,85.5,,85.0,,181.5
48,130634,88.0,,84.0,,180.5
49,120074,86.5,,82.5,,179.5
49,117499,87.5,,84.0,,179.5
51,107972,86.5,,81.5,,177.0
52,124118,86.0,,84.0,,176.5
53,130632,85.5,,83.5,,174.0
54,94238,86.5,,80.0,,172.5
55,143981,85.5,,80.0,,172.0
55,124117,87.0,,82.0,,172.0
57,124265,85.5,,80.5,,170.0
58,134485,83.5,,82.5,,168.0
59,81306,85.5,,79.5,,163.5
60,108519,84.5,,80.5,,162.0
61,106253,79.0,,83.0,,158.5
62,112977,79.0,,79.0,,151.0
63,136168,76.5,,71.0,,125.0
64,139041,73.5,,68.0,,111.0
