mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90881,81.5,,88.5,,226.0
2,92118,89.5,,81.5,,223.0
3,75534,82.0,,85.5,,220.5
4,75434,83.0,,83.0,,217.0
5,97562,81.0,,83.0,,208.5
6,83134,78.5,,85.0,,208.0
7,73454,83.5,,75.5,,200.5
8,94166,76.5,,83.5,,198.5
9,94155,75.5,,81.0,,194.0
10,92730,75.0,,79.5,,190.5
11,73459,78.0,,77.5,,188.5
11,90485,76.0,,78.0,,188.5
13,73457,77.5,,76.0,,186.0
14,94154,78.5,,75.0,,185.0
15,73456,86.0,,70.0,,184.5
15,68731,79.0,,73.0,,184.5
15,68732,78.5,,75.5,,184.5
18,105639,79.5,,72.0,,182.0
19,74487,72.0,,79.0,,181.5
20,73455,80.0,,71.0,,177.0
21,92116,77.0,,70.0,,171.5
22,94157,78.0,,68.0,,168.0
23,90486,67.0,,79.0,,160.0
23,83135,71.5,,77.0,,160.0
25,97563,78.5,,64.5,,159.5
26,94158,72.0,,70.0,,157.0
27,112259,69.0,,72.0,,155.0
28,90880,65.0,,67.0,,128.0
29,90885,62.5,,63.0,,116.0
30,101371,54.0,,71.0,,155.5
31,97569,56.0,,69.0,,115.0
32,94164,64.5,,59.0,,108.5
33,94160,63.0,,56.0,,104.0
34,94163,61.0,,57.5,,101.0
35,94022,58.0,,60.0,,100.5
