mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,186516,106.0,,106.0,,268.5
2,164624,106.0,,97.0,,253.5
3,174348,101.0,,99.0,,248.0
4,179422,94.0,,102.5,,238.5
5,175089,101.5,,94.0,,236.5
5,181633,99.5,,96.5,,236.5
7,175050,98.0,,96.5,,235.5
8,181632,100.0,,93.5,,232.0
8,180730,99.5,,94.0,,232.0
10,192830,96.5,,95.5,,229.5
10,174955,93.5,,99.0,,229.5
12,189105,94.5,,98.0,,228.5
13,172303,96.0,,93.0,,222.5
14,182755,96.5,,93.5,,222.0
15,182038,97.0,,90.5,,218.0
16,180707,95.0,,92.5,,216.5
16,182037,93.5,,94.0,,216.5
18,180760,98.0,,88.0,,216.0
19,189074,89.5,,97.5,,215.0
20,188590,99.5,,86.0,,214.0
20,197640,93.0,,93.0,,214.0
22,180761,98.5,,87.5,,212.0
22,189037,94.5,,90.5,,212.0
22,157212,91.5,,94.0,,212.0
25,166045,96.0,,88.5,,211.0
25,189318,92.0,,92.0,,211.0
27,174534,100.5,,83.5,,210.5
28,196345,97.5,,86.0,,209.5
29,188723,94.0,,90.0,,209.0
29,166263,93.0,,90.5,,209.0
31,174278,92.5,,90.5,,207.5
32,175837,96.5,,86.0,,207.0
33,171559,90.0,,92.5,,206.5
34,171539,87.0,,96.0,,206.0
35,165907,92.0,,90.5,,205.5
35,194068,95.5,,87.0,,205.5
37,182245,90.0,,91.5,,202.5
38,164622,86.5,,93.5,,200.5
39,189317,89.5,,90.5,,199.5
40,165872,87.0,,92.5,,199.0
41,189619,92.0,,88.0,,198.0
42,180743,87.0,,91.5,,197.5
43,182062,92.5,,85.5,,196.5
44,182203,92.0,,83.5,,190.0
45,205204,87.5,,89.0,,188.5
45,162731,90.0,,86.0,,188.5
47,182059,85.5,,89.0,,187.5
48,174954,85.0,,89.5,,187.0
49,201792,90.5,,82.0,,183.5
50,187245,88.0,,83.5,,182.5
51,190038,83.5,,85.5,,173.5
52,182595,82.5,,84.5,,171.0
53,174682,83.0,,82.0,,167.0
54,175090,77.0,,86.5,,162.5
55,187277,85.0,,82.0,,160.5
56,196293,84.0,,79.0,,155.5
57,195981,80.0,,79.5,,152.0
58,174199,75.0,,84.0,,151.5
59,200424,75.0,,82.0,,147.0
60,188525,84.5,,70.5,,140.0
61,187257,82.0,,73.0,,139.5
62,180589,79.5,,74.5,,137.0
63,189915,83.5,,70.0,,135.5
64,174201,72.5,,77.5,,132.5
65,187248,71.5,,73.0,,119.0
,155636,,,,,
,174960,,,,,
,201194,,,,,
,194057,,,,,
,180762,,,,,
