mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106378,123.5,,,,125.8
2,90663,125.5,,,,123.6
2,73228,125.0,,,,123.6
2,118113,125.0,,,,123.6
5,118117,126.0,,,,121.5
6,131309,124.0,,,,120.9
7,128618,124.0,,,,118.6
7,108891,124.5,,,,118.6
9,973,123.5,,,,117.3
10,2950,121.5,,,,115.3
11,68745,123.0,,,,114.8
12,38651,122.5,,,,114.3
13,111930,119.5,,,,113.9
14,142646,120.0,,,,113.8
15,35788,119.5,,,,112.9
15,43223,121.5,,,,112.9
15,90236,120.0,,,,112.9
15,117835,120.5,,,,112.9
19,73277,120.0,,,,112.6
20,63739,121.5,,,,112.1
21,72563,117.5,,,,112.0
22,128286,121.0,,,,110.9
23,138409,120.0,,,,110.4
24,32297,118.5,,,,109.9
25,31329,120.0,,,,109.7
26,135119,119.5,,,,109.5
27,17013,118.5,,,,109.0
28,25074,117.5,,,,107.4
29,117496,116.0,,,,107.3
30,111251,116.5,,,,105.6
31,68743,114.5,,,,104.5
32,73232,115.0,,,,104.4
33,71839,117.0,,,,104.3
34,112295,116.0,,,,104.1
35,104161,118.0,,,,103.8
36,78558,116.5,,,,103.3
37,140329,115.0,,,,102.2
38,54682,116.5,,,,101.6
38,108867,115.5,,,,101.6
40,174244,116.0,,,,101.3
41,72592,116.5,,,,101.2
42,73166,117.5,,,,101.1
43,29533,115.5,,,,100.4
44,73229,113.0,,,,97.4
45,139964,112.5,,,,97.1
46,65420,113.0,,,,95.9
47,75428,112.5,,,,95.6
48,29034,111.0,,,,94.5
49,134879,113.5,,,,94.3
50,94910,112.0,,,,93.9
51,164621,110.5,,,,92.0
52,124118,109.5,,,,90.9
53,120495,109.5,,,,90.5
54,92412,108.0,,,,88.7
55,78803,110.5,,,,87.7
56,124157,108.5,,,,86.4
57,10064,108.5,,,,86.1
58,148842,110.0,,,,86.0
59,128788,107.0,,,,85.9
60,106377,105.0,,,,84.3
61,102371,104.0,,,,75.9
62,94124,101.5,,,,72.7
63,10086,98.0,,,,68.5
64,100406,92.0,,,,50.9
