mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128446,102.5,,104.0,,276.0
2,109565,102.0,,98.5,,262.5
3,117496,99.5,,101.0,,261.0
4,117441,100.0,,100.5,,260.5
5,124157,97.5,,101.0,,258.5
6,117837,100.0,,99.0,,256.5
7,116086,94.5,,102.0,,252.0
8,128286,100.5,,96.5,,251.5
9,128788,99.0,,97.0,,251.0
10,124156,97.0,,99.0,,250.0
11,128518,100.5,,95.0,,249.5
12,99976,98.5,,95.0,,246.0
13,108514,95.0,,99.0,,244.0
14,138192,98.0,,94.5,,243.5
15,132096,95.0,,97.0,,242.0
16,117461,97.0,,95.0,,241.5
17,128296,94.0,,97.5,,241.0
18,138302,93.0,,99.5,,240.5
19,134127,98.5,,93.5,,239.5
19,124158,97.0,,94.0,,239.5
21,94238,97.0,,94.0,,239.0
22,128839,96.5,,93.5,,238.0
22,138412,92.0,,98.5,,238.0
24,162531,92.5,,97.5,,235.0
25,157213,92.0,,97.5,,234.5
26,108006,94.0,,95.5,,233.5
27,131941,96.5,,92.5,,232.0
28,123198,94.5,,94.0,,231.5
29,138425,89.0,,98.0,,230.5
30,139121,92.0,,94.5,,228.0
31,148062,92.0,,94.0,,227.0
32,145524,87.5,,98.0,,225.0
33,128448,92.5,,91.5,,222.5
34,112975,92.5,,100.0,,222.0
35,152419,92.5,,89.5,,219.0
36,130634,88.0,,93.0,,214.5
37,128298,89.0,,90.5,,214.0
38,117443,89.0,,90.0,,211.5
39,153114,92.0,,86.0,,211.0
40,145303,84.5,,94.0,,210.5
41,130647,88.5,,90.5,,209.5
42,107972,83.0,,96.5,,208.5
43,139429,86.0,,91.0,,207.0
44,116084,88.5,,88.0,,204.5
45,128783,87.0,,88.5,,203.0
46,130650,78.5,,98.0,,199.0
46,134485,88.0,,86.0,,199.0
48,130649,82.5,,90.5,,197.0
49,129151,85.5,,86.5,,195.5
49,138312,90.5,,81.5,,195.5
51,120074,83.0,,88.5,,194.0
52,128295,81.0,,89.5,,193.0
53,117499,85.0,,86.5,,192.5
54,128621,77.0,,92.5,,189.5
55,142929,75.0,,95.0,,187.5
56,131882,82.0,,84.0,,181.0
57,139118,80.5,,84.5,,180.0
58,138375,84.5,,78.5,,175.0
59,117448,87.5,,75.0,,170.5
60,105257,73.5,,88.0,,168.0
61,128402,69.5,,86.0,,153.0
62,136168,73.0,,77.0,,147.5
63,158238,73.5,,76.0,,143.5
64,131880,66.5,,66.0,,109.5
65,153145,68.5,,66.0,,106.5
66,136171,66.0,,58.0,,86.5
67,139195,59.0,,62.5,,82.0
,131879,,,,,
