mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,99965,107.5,,110.5,,261.4
2,92161,106.0,,110.5,,259.7
3,117837,106.0,,110.5,,258.7
4,110986,105.0,,110.0,,257.0
5,80229,104.5,,109.5,,256.2
6,134879,104.5,,109.5,,251.7
7,99968,104.5,,109.5,,251.2
8,80230,104.0,,109.0,,250.4
9,108519,104.5,,110.0,,250.1
10,99966,103.5,,107.0,,247.9
11,108006,105.0,,106.0,,246.3
12,124280,103.5,,106.0,,244.6
13,106377,101.5,,107.5,,243.7
14,106371,102.0,,107.5,,243.1
15,94910,102.0,,106.5,,240.8
16,105255,102.0,,104.5,,239.7
17,99978,100.5,,106.0,,238.7
18,124307,102.5,,103.5,,238.3
19,100198,104.5,,100.5,,235.5
20,138379,100.5,,104.5,,235.0
21,117459,101.0,,104.0,,234.5
22,128618,98.0,,105.0,,230.9
23,118112,99.5,,103.0,,230.0
24,117835,98.0,,103.5,,229.2
25,109565,100.0,,100.5,,226.4
26,116086,99.5,,101.0,,225.9
27,130644,101.0,,99.0,,225.0
28,117496,100.5,,99.0,,224.1
29,117490,97.0,,101.0,,221.9
30,117451,98.0,,100.5,,221.3
31,106375,99.0,,99.5,,220.8
32,105244,99.0,,99.0,,219.4
33,106257,96.5,,99.0,,218.4
34,131309,99.0,,98.0,,218.1
35,79930,98.5,,98.5,,218.1
36,119718,95.0,,101.0,,216.3
37,128224,98.5,,98.0,,216.2
38,105256,98.0,,98.0,,215.3
39,111474,98.0,,97.5,,214.4
40,117461,97.0,,97.5,,212.6
41,93859,97.5,,96.5,,211.2
41,119716,97.0,,97.0,,211.2
43,110988,96.0,,97.0,,210.9
44,110987,96.0,,98.0,,210.7
45,112978,97.0,,94.5,,206.7
46,117450,96.0,,96.0,,205.6
47,92737,94.5,,97.5,,204.6
48,134132,97.5,,94.5,,202.6
49,130649,95.0,,93.0,,199.4
50,112974,93.5,,94.5,,198.4
51,124118,93.0,,94.0,,197.1
52,150863,92.5,,94.0,,195.7
52,81306,94.0,,92.5,,195.7
54,121564,92.0,,94.0,,195.3
55,120072,93.5,,92.5,,193.8
56,94238,92.5,,91.5,,190.7
57,94903,93.0,,91.0,,189.7
58,128839,92.5,,90.5,,188.4
59,106374,90.5,,91.0,,185.2
60,112977,91.0,,90.0,,184.8
61,134127,89.5,,91.0,,183.4
62,117499,89.5,,90.0,,181.6
63,92994,91.5,,87.0,,179.3
64,116084,89.0,,91.5,,178.4
65,107972,85.0,,88.0,,168.4
66,129572,87.0,,86.0,,168.4
67,131305,86.0,,85.0,,163.8
68,131967,85.5,,85.0,,157.9
