mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68743,142.0,,,,149.9
2,2950,138.5,,,,147.3
3,108891,133.0,,,,141.9
4,142646,131.0,,,,137.5
5,138474,129.0,,,,133.7
6,90236,131.0,,,,131.8
7,25074,128.5,,,,130.7
8,102486,126.5,,,,129.5
9,35788,125.5,,,,126.7
10,131309,124.5,,,,126.4
11,106378,121.0,,,,126.0
12,155672,124.0,,,,125.3
13,54682,125.5,,,,124.0
14,73166,122.0,,,,123.6
15,73277,126.5,,,,122.9
16,39390,123.5,,,,120.2
17,110540,123.0,,,,119.7
18,17013,118.0,,,,117.9
19,31329,116.5,,,,117.6
20,12274,118.0,,,,116.5
20,78803,121.5,,,,116.5
22,32297,114.5,,,,116.1
23,27594,119.5,,,,115.7
24,65420,119.0,,,,115.4
25,111930,120.5,,,,114.6
26,104161,112.0,,,,114.2
27,72563,117.5,,,,113.9
28,25115,118.5,,,,111.9
28,118113,121.0,,,,111.9
30,71839,117.0,,,,111.2
31,29533,115.0,,,,109.1
32,51865,116.0,,,,108.3
33,63739,118.5,,,,107.7
34,126003,117.5,,,,107.5
35,129421,120.5,,,,107.2
36,128281,116.0,,,,106.3
37,23834,118.0,,,,105.3
38,117441,113.5,,,,105.0
39,134802,113.5,,,,104.9
40,94238,112.5,,,,104.6
41,68745,111.5,,,,103.5
42,128618,109.5,,,,103.3
43,23305,112.0,,,,102.8
44,73232,113.5,,,,101.4
45,108894,114.0,,,,101.3
46,973,109.0,,,,100.9
47,92162,112.0,,,,99.7
48,72592,110.5,,,,98.9
49,128230,109.5,,,,96.6
50,120072,113.5,,,,95.6
51,38651,108.0,,,,95.5
52,75190,111.0,,,,95.3
53,43223,105.5,,,,94.8
54,9834,108.5,,,,94.6
55,75837,109.5,,,,94.5
56,13322,110.0,,,,94.1
57,29034,109.0,,,,93.9
58,99965,114.0,,,,92.6
59,117461,113.0,,,,91.0
60,94125,105.0,,,,88.7
61,73228,103.0,,,,85.1
62,73229,104.0,,,,84.8
63,99979,103.0,,,,83.2
64,30417,106.5,,,,77.9
64,10064,91.5,,,,77.9
66,148842,100.5,,,,75.7
67,81305,94.0,,,,61.7
