mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,973,139.5,141.1,142.0,143.0,284.1
2,73166,138.0,140.6,137.5,135.5,276.1
3,29533,131.0,134.3,136.5,136.2,270.5
4,68743,144.5,135.9,137.0,131.7,267.6
5,117835,132.0,134.3,131.5,129.5,263.8
6,140329,132.0,134.0,136.0,128.0,262.0
7,72563,135.5,136.7,131.0,124.4,261.1
8,135119,131.5,134.0,127.0,120.9,254.9
9,131309,126.5,123.5,137.0,131.0,254.5
10,104161,129.0,130.6,130.0,122.6,253.2
11,142646,128.0,128.7,129.5,123.2,251.9
12,117441,128.0,126.3,128.0,123.3,249.6
13,128286,128.0,129.7,127.0,118.4,248.1
14,174244,128.5,121.7,135.0,126.0,247.7
15,157213,129.0,128.7,128.5,118.5,247.2
16,128618,132.0,132.1,124.0,112.6,244.7
17,73232,133.0,131.9,124.0,112.6,244.5
18,12274,131.0,123.0,128.5,119.4,242.4
19,2950,118.5,111.1,133.0,129.9,241.0
20,32297,130.5,129.8,125.0,107.7,237.5
21,122992,128.5,122.6,122.0,112.2,234.8
22,73277,127.5,124.9,123.0,107.1,232.0
23,72592,123.0,115.9,130.0,115.5,231.4
24,106378,121.0,111.1,129.0,119.6,230.7
25,162711,131.5,119.8,125.0,108.7,228.5
26,35788,123.5,120.1,124.5,107.0,227.1
27,174079,127.5,114.4,120.5,102.5,216.9
28,38651,128.0,119.5,115.5,94.6,214.1
29,445,128.0,115.0,108.5,84.3,199.3
30,108891,126.5,111.0,115.0,82.2,193.2
31,27594,127.5,110.9,,,110.9
32,124157,123.5,110.0,,,110.0
33,43223,119.0,106.2,,,106.2
34,13322,120.5,106.1,,,106.1
35,110540,117.0,102.1,,,102.1
36,136813,113.5,96.9,,,96.9
37,121678,118.5,96.5,,,96.5
38,126003,116.5,93.1,,,93.1
39,124118,117.5,92.8,,,92.8
40,128281,110.5,88.9,,,88.9
41,75837,115.0,88.5,,,88.5
42,128111,110.0,85.4,,,85.4
43,139237,109.0,82.1,,,82.1
44,111251,105.0,78.9,,,78.9
45,74412,110.5,77.2,,,77.2
46,83056,108.5,76.9,,,76.9
47,116191,99.0,70.4,,,70.4
48,90236,97.0,61.0,,,61.0
49,117496,89.5,38.6,,,38.6
,140331,,,,,
