mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106376,101.0,,97.0,,256.5
2,40690,87.5,,94.5,,233.5
3,75180,87.5,,95.5,,231.5
4,67638,86.5,,94.5,,230.5
5,62934,94.5,,86.0,,228.0
6,106378,92.0,,99.5,,227.5
7,73209,93.0,,85.5,,222.0
8,26656,91.5,,85.5,,220.5
8,73167,87.5,,90.5,,220.5
10,100382,84.5,,92.5,,220.0
11,73219,93.5,,84.5,,218.5
12,121681,83.5,,91.5,,214.0
13,53125,90.5,,83.5,,213.5
14,119718,86.5,,88.5,,213.0
15,73206,86.5,,88.0,,212.5
16,73326,81.5,,93.0,,211.5
17,73297,81.5,,88.0,,201.5
18,89897,83.0,,85.0,,198.5
19,89952,83.5,,83.5,,197.0
20,73178,75.5,,92.5,,196.0
21,92487,88.5,,79.0,,195.0
22,73289,79.0,,88.0,,192.5
23,100351,89.5,,76.5,,191.0
24,83153,77.5,,78.0,,173.0
25,113118,64.5,,68.5,,120.5
