mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106376,130.0,,133.5,,254.3
2,100198,130.5,,133.5,,251.7
3,112944,130.0,,132.5,,250.0
3,124157,128.5,,134.0,,250.0
5,94238,128.0,,132.0,,246.0
6,128224,127.0,,132.5,,242.1
7,108516,128.0,,131.0,,241.7
8,138474,124.5,,134.0,,241.3
9,92162,128.0,,130.5,,239.8
10,102486,126.0,,131.0,,238.1
11,82727,127.0,,129.0,,236.3
12,117496,128.0,,129.0,,236.1
13,106377,126.5,,128.5,,234.0
14,74412,129.5,,124.5,,230.7
15,120495,123.0,,129.5,,230.0
15,106257,124.5,,128.0,,230.0
17,57861,126.5,,127.0,,229.3
18,147546,125.0,,127.0,,228.6
19,124307,126.0,,127.0,,227.4
20,112295,124.5,,128.0,,226.5
21,73232,125.0,,126.0,,224.8
22,128280,123.0,,127.5,,224.4
23,121678,125.0,,125.0,,222.0
24,120374,124.5,,125.5,,221.5
25,99978,125.0,,124.0,,221.2
26,75148,122.5,,124.5,,218.1
27,10086,123.5,,124.0,,218.0
28,112973,123.0,,123.5,,215.7
29,117450,125.0,,120.5,,212.9
30,81301,124.0,,118.5,,207.5
31,124118,122.5,,,,106.5
32,118113,121.5,,,,104.2
33,32824,120.5,,,,103.9
34,75190,121.0,,,,103.8
35,108895,121.5,,,,103.7
36,112975,120.5,,,,102.9
37,128230,120.5,,,,102.4
38,96704,121.5,,,,102.2
39,118112,120.0,,,,102.0
40,117441,120.0,,,,101.5
41,136813,121.5,,,,101.2
42,80229,119.0,,,,99.7
43,120379,119.0,,,,99.2
44,91802,118.0,,,,97.4
45,106375,117.5,,,,97.0
46,80230,117.0,,,,95.6
47,110528,118.0,,,,95.4
48,13322,116.5,,,,94.7
48,78558,116.5,,,,94.7
50,73141,117.0,,,,94.6
50,128558,117.0,,,,94.6
52,99966,116.0,,,,93.3
52,102371,116.0,,,,93.3
54,94910,115.5,,,,92.4
55,128113,115.0,,,,91.5
56,99968,116.0,,,,89.8
57,140329,113.5,,,,88.3
58,140330,114.0,,,,87.7
59,115912,112.5,,,,86.0
60,82808,113.0,,,,85.9
61,75428,111.5,,,,85.2
62,79930,110.5,,,,83.4
63,105244,113.0,,,,82.4
64,167936,110.0,,,,81.5
65,110907,111.0,,,,81.3
66,128839,109.5,,,,81.1
67,116086,109.5,,,,80.1
68,118116,111.0,,,,79.3
69,131883,109.0,,,,78.2
70,102483,107.5,,,,77.0
71,121173,106.0,,,,73.8
72,108867,106.0,,,,73.3
73,134452,104.5,,,,70.1
74,70450,102.0,,,,66.1
75,116084,101.5,,,,65.2
76,139041,101.5,,,,64.2
77,29236,100.5,,,,63.4
78,165235,98.5,,,,59.3
79,75174,98.0,,,,52.9
80,141125,93.5,,,,49.8
81,143980,95.0,,,,49.0
82,128210,93.5,,,,48.3
83,121294,92.0,,,,43.1
84,121293,89.5,,,,37.1
,68209,,,,,
,144566,,,,,
,134485,,,,,
,75708,,,,,
