mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,72563,132.0,131.3,134.0,128.7,260.0
2,131309,131.0,128.3,123.0,120.2,248.5
3,140331,133.5,120.9,129.5,122.8,243.7
4,112295,123.0,113.5,130.0,129.2,242.7
5,147549,125.0,120.6,126.5,120.4,241.0
6,147547,133.0,129.2,118.0,106.0,235.2
7,162711,130.5,119.5,125.0,112.6,232.1
8,112735,128.0,125.8,111.0,104.2,230.0
9,17013,124.0,110.1,127.0,116.0,226.1
10,973,134.0,114.9,117.5,102.8,217.7
11,128618,127.0,113.0,116.5,104.3,217.3
12,140329,132.0,117.6,115.0,97.7,215.3
13,174244,114.0,102.5,123.5,112.2,214.7
14,104161,114.0,104.3,121.0,110.0,214.3
15,118113,133.5,116.2,116.5,97.5,213.7
16,124118,120.0,102.8,123.0,110.8,213.6
17,13322,124.0,110.9,120.5,101.4,212.3
18,172117,113.5,95.4,124.0,114.0,209.4
19,73232,122.5,107.5,119.0,99.3,206.8
20,27594,115.5,99.4,119.5,106.4,205.8
21,25074,119.0,97.7,123.0,106.8,204.5
22,128286,109.5,101.1,117.0,101.8,202.9
23,73229,124.5,107.2,109.5,92.9,200.1
24,72592,128.0,107.1,111.5,92.8,199.9
25,111251,120.0,95.5,120.0,102.3,197.8
26,157213,118.5,101.0,113.5,91.0,192.0
27,117450,125.0,99.5,113.0,90.0,189.5
28,117835,113.5,95.4,112.0,91.1,186.5
29,135119,118.5,98.7,107.0,85.5,184.2
30,38651,117.0,98.8,104.5,73.4,172.2
31,68209,115.5,89.8,,,89.8
32,106377,110.5,89.5,,,89.5
33,139964,110.5,88.1,,,88.1
34,134127,114.5,88.0,,,88.0
35,117097,107.5,86.4,,,86.4
36,153777,114.0,86.2,,,86.2
36,32297,113.5,86.2,,,86.2
38,128788,110.0,85.2,,,85.2
39,123925,107.0,85.1,,,85.1
40,71839,108.5,83.9,,,83.9
41,192144,112.5,83.7,,,83.7
42,108891,111.0,81.9,,,81.9
43,92486,100.0,81.8,,,81.8
44,120379,107.5,81.4,,,81.4
45,152956,107.0,79.4,,,79.4
46,75837,106.5,78.9,,,78.9
47,130646,104.0,75.7,,,75.7
48,90236,93.5,59.6,,,59.6
49,128111,69.0,14.6,,,14.6
,132745,,,,,
