mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68732,83.5,,89.0,,234.5
2,94159,81.0,,84.5,,219.5
3,92118,78.5,,84.0,,212.5
4,94162,80.0,,82.0,,211.5
5,138215,78.0,,79.5,,203.0
6,97562,77.5,,80.0,,201.0
7,94157,77.5,,77.5,,193.0
8,94154,73.0,,79.5,,188.0
9,153057,75.0,,78.0,,187.5
10,83134,71.5,,83.0,,185.5
11,147314,70.5,,80.5,,184.0
12,105659,71.5,,74.5,,175.0
13,122693,71.0,,73.5,,171.0
13,169014,69.5,,78.5,,171.0
15,164618,70.0,,74.0,,163.5
16,164611,65.0,,77.5,,162.0
17,144620,68.5,,72.5,,160.5
18,136843,68.0,,71.5,,157.0
19,155762,67.0,,72.5,,156.5
20,138213,68.0,,72.0,,154.5
21,105641,65.0,,70.5,,146.0
22,134601,64.0,,71.5,,143.0
23,154481,60.5,,67.5,,130.5
24,169013,61.5,,67.5,,129.5
25,169055,60.5,,63.5,,116.0
26,157715,55.0,,62.5,,104.5
27,153757,53.0,,59.5,,88.0
28,169059,52.5,,56.0,,81.0
