mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,90485,91.0,,,,114.8
2,75434,88.5,,,,107.8
3,138215,85.5,,,,105.4
4,153057,87.0,,,,105.1
5,90878,84.5,,,,105.0
5,94166,87.0,,,,105.0
7,105638,84.5,,,,103.2
8,94162,85.5,,,,102.3
9,92118,84.5,,,,102.1
10,152973,84.5,,,,101.5
10,181636,84.5,,,,101.5
12,172847,85.5,,,,101.1
13,94159,84.0,,,,100.5
13,105659,84.0,,,,100.5
15,147756,83.5,,,,99.8
16,144033,83.5,,,,99.0
17,73456,83.0,,,,98.8
18,94157,82.0,,,,98.0
19,136810,83.0,,,,97.7
20,134975,81.0,,,,97.1
21,94163,83.0,,,,96.1
22,97562,82.5,,,,94.1
23,117439,82.0,,,,93.6
24,128232,80.5,,,,93.5
25,157257,80.5,,,,91.9
26,166755,79.5,,,,91.7
27,104267,85.0,,,,90.3
28,144620,78.5,,,,86.5
28,83134,79.0,,,,86.5
30,122692,75.0,,,,80.5
31,138887,76.0,,,,80.2
32,166476,74.5,,,,79.9
33,120491,74.0,,,,79.8
34,152796,73.0,,,,78.2
35,166754,74.5,,,,77.5
36,128207,73.0,,,,76.6
37,113141,73.0,,,,76.2
38,172151,72.5,,,,75.0
39,94160,72.5,,,,73.9
40,73455,70.0,,,,71.2
41,133897,71.5,,,,69.7
42,122693,70.5,,,,66.0
43,147314,69.0,,,,64.5
44,180682,61.0,,,,50.0
,166581,,,,,
