mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,164611,95.5,,90.0,,238.5
2,94159,94.5,,91.5,,234.0
3,147756,91.0,,91.0,,229.0
4,153057,93.5,,88.0,,227.0
5,117439,91.5,,90.0,,222.5
6,92118,94.5,,86.0,,219.0
7,105638,89.5,,88.5,,218.5
8,97563,87.5,,86.0,,208.5
9,138215,88.0,,83.5,,203.0
10,83134,84.0,,84.0,,192.0
11,97562,86.0,,80.5,,190.0
12,144620,86.0,,80.5,,189.5
12,157257,84.0,,81.5,,189.5
14,138213,82.5,,83.0,,188.0
15,166444,85.0,,78.5,,185.5
16,166755,85.0,,80.5,,184.5
17,180052,79.0,,80.0,,175.0
18,94157,82.0,,76.0,,173.0
19,169013,80.0,,78.0,,169.5
20,183085,80.0,,78.0,,169.0
21,152796,80.0,,75.5,,168.5
22,156515,77.5,,77.5,,166.0
23,166754,75.5,,77.0,,159.0
24,166476,79.0,,73.0,,158.5
25,166445,73.5,,75.0,,150.5
26,138180,70.5,,72.0,,132.0
27,171381,66.5,,73.0,,131.5
28,156271,70.0,,70.0,,128.0
29,175223,64.0,,63.0,,99.0
30,105641,56.0,,57.5,,65.0
,169014,,,,,
,175917,,,,,
