mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,112973,73.0,,73.0,,269.4
2,61496,71.5,,72.0,,264.9
3,68761,69.0,,71.5,,256.2
4,71837,70.0,,69.5,,252.3
5,94910,68.0,,71.0,,247.6
6,80212,69.5,,68.5,,247.2
7,110986,68.0,,69.0,,244.3
8,71836,67.0,,68.0,,240.0
9,78731,68.0,,67.5,,239.7
10,110988,66.5,,68.5,,239.0
11,80213,68.0,,66.5,,238.3
12,133939,67.0,,69.0,,237.9
13,80219,67.5,,67.0,,237.3
14,80229,67.0,,67.5,,235.8
15,128628,66.5,,67.0,,235.4
16,128280,66.0,,66.5,,234.0
17,109565,64.5,,68.0,,232.5
18,111477,65.5,,66.0,,229.6
19,81306,66.5,,65.5,,229.3
20,135583,67.0,,65.0,,228.8
21,81304,66.0,,66.5,,228.5
22,81301,64.5,,66.0,,226.2
23,106257,66.0,,63.5,,224.8
24,120379,66.0,,64.0,,224.5
25,74415,64.5,,65.5,,223.0
26,134707,66.0,,63.0,,221.6
27,138475,63.5,,64.0,,217.5
28,117462,69.0,,69.5,,123.6
29,108866,67.5,,67.5,,118.0
30,97610,66.0,,66.0,,114.4
31,108006,63.5,,63.0,,108.9
32,117496,64.0,,,,108.6
33,122755,63.5,,,,107.9
34,123597,64.0,,,,106.6
35,96704,63.0,,,,106.2
36,117490,63.5,,,,105.9
37,108867,62.5,,,,105.0
37,113115,62.5,,,,105.0
39,101570,63.0,,,,104.7
40,123725,62.5,,,,104.0
41,134705,62.0,,,,103.3
42,130644,62.0,,,,102.8
43,128281,61.5,,,,101.1
44,123599,61.0,,,,100.9
44,112722,61.0,,,,100.9
46,129421,61.5,,,,100.6
47,128111,61.0,,,,100.4
48,118116,60.0,,,,98.0
49,128110,60.5,,,,96.7
50,111476,59.5,,,,96.3
50,97608,59.5,,,,96.3
52,78709,59.0,,,,96.1
53,133750,60.0,,,,95.0
54,138688,58.0,,,,92.7
55,131309,57.5,,,,92.0
56,131883,57.5,,,,91.0
57,119773,58.0,,,,87.2
58,123598,56.0,,,,85.9
59,131882,55.0,,,,84.0
60,112721,52.5,,,,77.0
61,128114,50.0,,,,70.5
62,136238,47.0,,,,60.3
63,132741,48.0,,,,58.7
