mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106378,131.5,,,,149.6
2,90663,133.5,,,,143.2
3,35788,128.5,,,,139.7
4,128618,128.5,,,,139.5
5,63739,130.5,,,,138.2
6,72563,126.5,,,,138.0
7,973,126.0,,,,136.6
8,108891,134.5,,,,136.5
9,131309,128.0,,,,134.9
10,73232,132.0,,,,134.2
11,68745,124.5,,,,132.6
11,43223,135.0,,,,132.6
13,2950,124.0,,,,132.0
14,90236,127.0,,,,131.0
15,111251,127.0,,,,130.7
16,73228,131.0,,,,130.5
17,117835,125.5,,,,129.5
18,73229,128.0,,,,128.9
19,25074,126.0,,,,128.6
20,68743,121.5,,,,128.5
21,17013,128.5,,,,127.8
21,54682,126.0,,,,127.8
23,38651,124.5,,,,126.1
24,39390,125.0,,,,126.0
25,104161,127.5,,,,125.5
26,135119,124.0,,,,125.2
27,118113,123.0,,,,123.7
28,140329,127.0,,,,123.5
28,72592,124.0,,,,123.5
30,174244,118.0,,,,122.3
30,32297,121.5,,,,122.3
32,111930,122.0,,,,122.2
33,71839,121.0,,,,120.7
34,120379,121.5,,,,120.1
35,138409,122.5,,,,118.9
36,31329,120.5,,,,118.2
37,112295,120.5,,,,118.0
38,99978,120.0,,,,117.1
39,73277,133.0,,,,116.8
40,78558,122.0,,,,116.4
41,124118,121.0,,,,116.3
42,75837,118.5,,,,115.9
43,142646,117.5,,,,114.7
43,65420,116.5,,,,114.7
45,118117,117.5,,,,114.6
46,102371,120.0,,,,114.4
47,92412,117.0,,,,114.2
47,99979,120.5,,,,114.2
49,10064,121.0,,,,114.0
50,29034,119.0,,,,113.9
51,128621,117.5,,,,113.4
51,108867,120.5,,,,113.4
53,139964,117.5,,,,111.4
54,120495,119.5,,,,111.1
55,117496,115.0,,,,110.2
56,73166,117.5,,,,108.9
57,112944,119.5,,,,108.7
58,122992,114.0,,,,107.8
59,13322,117.0,,,,107.7
60,78803,117.5,,,,107.3
61,29533,113.5,,,,107.0
62,148842,117.0,,,,106.3
63,75428,115.0,,,,105.7
64,117461,114.5,,,,101.5
65,100406,114.5,,,,100.2
66,94124,111.0,,,,94.5
67,99966,105.0,,,,85.2
68,106257,97.5,,,,64.7
69,121678,84.5,,,,40.6
,29236,,,,,
