mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,117835,137.5,146.8,136.5,141.6,288.4
2,29533,132.5,135.7,137.0,141.4,277.1
3,128286,133.5,137.3,132.0,134.0,271.3
4,131309,133.0,134.7,134.5,136.5,271.2
5,90663,130.5,131.6,136.0,139.0,270.6
6,128618,129.5,127.2,133.5,137.9,265.1
7,106378,132.0,134.1,130.0,130.5,264.6
8,72563,131.0,132.3,128.5,125.6,257.9
9,140329,130.0,126.8,127.0,121.6,248.4
10,973,130.5,128.8,136.0,117.9,246.7
11,131935,125.0,116.1,132.0,129.6,245.7
12,43223,127.5,123.7,126.5,119.4,243.1
13,104161,125.5,117.1,128.5,125.3,242.4
14,147547,124.0,116.2,127.5,122.0,238.2
15,73228,126.5,121.2,124.5,116.7,237.9
16,73277,125.0,115.2,128.0,120.6,235.8
17,117496,129.5,126.1,120.5,108.3,234.4
18,142646,121.0,107.6,128.5,125.3,232.9
19,124118,124.0,113.9,126.5,117.2,231.1
20,157213,125.5,117.4,123.5,113.6,231.0
21,63739,124.5,113.0,126.0,113.8,226.8
22,2950,127.0,117.9,123.0,108.4,226.3
23,124157,122.5,113.3,123.0,111.3,224.6
24,17013,122.0,110.5,122.5,111.5,222.0
25,128111,120.5,109.2,122.0,112.6,221.8
26,117450,120.5,109.5,121.0,111.0,220.5
27,38651,121.0,109.4,120.0,108.9,218.3
28,12274,119.5,104.2,122.5,110.7,214.9
29,32297,121.5,110.1,117.5,101.8,211.9
30,106377,120.0,103.7,112.0,89.7,193.4
31,111251,120.5,109.0,,,109.0
32,117441,121.5,108.4,,,108.4
33,73232,120.0,107.8,,,107.8
34,117461,120.5,106.9,,,106.9
35,27594,118.5,105.2,,,105.2
36,128456,118.5,103.7,,,103.7
37,110540,119.0,103.3,,,103.3
38,156410,119.0,103.2,,,103.2
39,128447,118.5,102.1,,,102.1
40,135119,117.5,101.4,,,101.4
41,174079,117.5,101.1,,,101.1
42,156838,116.5,100.4,,,100.4
43,147549,118.5,99.8,,,99.8
44,132096,116.0,99.1,,,99.1
45,128558,115.5,98.1,,,98.1
46,68743,116.5,97.9,,,97.9
47,126003,113.0,93.6,,,93.6
48,136813,115.0,93.4,,,93.4
49,139964,113.0,89.5,,,89.5
50,128281,109.5,85.8,,,85.8
