mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,117450,100.5,,104.5,,242.0
2,128446,102.5,,98.0,,233.0
3,124156,97.0,,103.5,,232.0
4,117441,102.5,,98.0,,230.0
5,145524,96.0,,102.5,,227.5
6,124157,87.0,,111.0,,226.0
7,116086,96.5,,102.5,,225.0
8,124158,94.0,,102.0,,221.0
9,149499,93.5,,102.0,,220.5
10,128448,94.0,,101.5,,218.0
11,138409,96.5,,99.0,,217.5
12,131935,94.0,,101.0,,216.0
13,128286,99.0,,94.5,,215.5
14,138192,95.5,,97.0,,213.5
15,109565,95.0,,97.0,,212.0
15,94238,95.0,,97.5,,212.0
17,128518,95.0,,97.0,,210.5
17,134879,95.0,,97.0,,210.5
19,130647,95.5,,96.5,,208.5
20,139429,96.0,,97.0,,208.0
21,138427,89.5,,100.5,,206.0
21,138426,96.0,,94.5,,206.0
23,137798,90.5,,102.0,,205.0
24,130634,95.0,,94.0,,203.0
25,138425,92.0,,96.0,,201.5
26,132096,85.0,,104.5,,198.5
26,124118,87.5,,99.5,,198.5
26,139041,94.0,,93.0,,198.5
26,147499,92.0,,95.5,,198.5
30,130649,92.0,,95.0,,198.0
31,128402,94.5,,92.5,,197.0
31,117451,92.5,,94.0,,197.0
31,139121,86.5,,99.0,,197.0
34,128839,88.0,,98.5,,196.5
34,128447,88.5,,97.0,,196.5
36,158181,91.5,,94.0,,196.0
36,124117,93.5,,93.5,,196.0
38,138312,89.5,,96.5,,195.0
39,139427,91.5,,94.0,,194.5
40,128298,92.5,,93.5,,194.0
41,139045,86.5,,97.0,,191.5
42,148064,83.0,,99.5,,190.5
43,128783,87.0,,95.5,,189.0
44,120072,89.0,,95.0,,188.5
45,130644,91.0,,91.5,,188.0
46,107972,94.5,,87.5,,186.0
47,128296,87.0,,94.5,,185.0
48,153114,91.0,,90.0,,183.5
48,142929,91.0,,90.0,,183.5
50,138385,87.0,,92.5,,182.5
51,128291,86.5,,92.0,,182.0
52,136168,85.0,,94.0,,180.0
53,143980,88.0,,90.0,,178.0
54,130646,81.0,,98.5,,177.0
55,169307,80.0,,97.0,,176.0
56,131941,84.0,,92.5,,174.5
57,130632,79.5,,97.5,,172.5
58,147497,86.5,,87.5,,169.0
59,116084,83.0,,90.5,,168.5
60,148062,82.0,,91.0,,167.5
61,129151,85.0,,87.0,,166.0
62,143979,93.5,,81.5,,164.0
63,138194,80.5,,91.5,,163.5
64,134485,82.0,,90.5,,161.0
65,153777,81.0,,88.5,,160.5
66,143981,75.0,,94.5,,157.0
67,130650,74.0,,98.5,,155.0
68,137800,76.5,,94.0,,152.5
69,166473,79.5,,86.0,,152.0
70,162709,74.0,,93.0,,151.0
71,139195,78.5,,85.0,,144.5
72,166474,81.5,,81.0,,141.0
73,166472,76.0,,82.0,,129.0
74,162733,71.0,,83.0,,124.5
75,136171,67.5,,72.5,,89.5
,128621,,,,,
