mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,117441,113.0,,114.5,,253.8
2,128286,111.0,,112.5,,247.3
3,132096,112.0,,109.5,,245.7
4,128447,111.5,,108.5,,242.9
5,78803,108.0,,111.5,,238.0
6,68743,110.5,,105.5,,231.3
7,186516,106.5,,110.0,,229.9
8,102371,107.0,,110.5,,229.8
9,17013,109.0,,109.5,,229.2
10,128806,107.5,,109.0,,227.6
11,167385,108.5,,106.5,,225.8
12,147015,107.0,,106.5,,224.1
13,71839,103.5,,109.5,,223.8
14,180727,108.0,,103.0,,223.0
15,173399,102.5,,113.5,,221.0
16,174348,102.0,,107.0,,220.4
17,192465,109.0,,103.0,,218.2
18,175089,106.0,,106.0,,217.8
18,108891,104.0,,106.5,,217.8
20,180709,109.5,,100.5,,217.7
21,118061,101.5,,110.5,,217.4
22,148058,112.5,,98.0,,216.8
23,189105,100.5,,109.0,,216.3
24,174572,101.0,,108.0,,214.3
25,166435,100.0,,108.0,,213.0
26,128448,102.0,,102.5,,209.3
27,156838,101.5,,102.5,,207.5
28,174246,101.0,,104.0,,205.2
29,165925,100.0,,97.5,,190.0
30,143981,102.5,,97.0,,189.1
31,147016,98.5,,,,99.2
32,92737,99.5,,,,98.9
33,174278,98.0,,,,98.3
34,123925,100.5,,,,97.3
35,128402,98.5,,,,96.7
36,117496,98.5,,,,95.1
37,171479,97.0,,,,94.6
38,128281,98.0,,,,92.9
39,109565,96.0,,,,90.3
40,102483,95.0,,,,90.0
41,187800,95.0,,,,88.9
42,161594,94.0,,,,88.6
43,131524,96.0,,,,87.7
44,156213,95.0,,,,86.1
45,30417,93.5,,,,85.6
46,118117,94.0,,,,85.5
47,128559,94.0,,,,85.2
48,139045,92.5,,,,84.9
49,181633,94.0,,,,84.2
50,128558,92.5,,,,80.2
51,175837,90.0,,,,79.9
52,174534,90.5,,,,79.4
53,165235,88.5,,,,76.9
54,166447,88.0,,,,76.1
55,157213,89.5,,,,75.4
56,10086,87.0,,,,74.1
57,182062,84.5,,,,69.8
57,190011,86.0,,,,69.8
59,75176,87.0,,,,66.5
60,181018,83.0,,,,65.1
61,171539,79.5,,,,59.2
62,136242,70.5,,,,36.3
,111930,,,,,
