mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106378,131.5,,132.0,,300.3
2,128618,131.0,,131.0,,296.8
3,2950,132.0,,126.0,,293.1
4,68743,133.0,,126.0,,290.5
5,72563,122.5,,131.0,,281.9
6,131309,125.0,,127.0,,281.2
7,73228,122.0,,133.5,,280.6
8,973,123.0,,130.5,,278.8
9,110540,123.5,,126.5,,278.7
10,23305,123.5,,127.0,,278.4
11,68745,126.0,,125.5,,275.9
12,138474,117.0,,137.0,,275.0
13,112735,124.0,,126.5,,271.0
14,128281,123.5,,127.0,,270.6
15,104161,121.0,,126.5,,268.6
16,32297,123.0,,126.0,,266.4
17,72592,119.0,,129.5,,263.4
18,73232,116.0,,131.0,,263.2
18,118113,118.5,,127.0,,263.2
20,43223,119.0,,129.0,,262.9
21,142646,121.0,,121.0,,259.1
22,25074,118.5,,126.0,,258.9
23,39390,118.0,,124.5,,257.6
23,155672,116.0,,132.5,,257.6
25,35788,116.5,,127.0,,253.4
26,111930,121.5,,122.0,,253.3
27,117835,117.0,,120.0,,248.4
28,27594,120.0,,115.5,,247.9
29,71839,118.5,,116.5,,244.2
30,13322,118.0,,119.5,,236.5
31,29034,116.5,,,,115.6
32,73229,115.5,,,,115.5
33,25115,115.0,,,,112.9
34,102486,115.0,,,,111.0
35,94125,112.5,,,,110.7
36,128558,115.0,,,,110.4
37,92412,114.5,,,,109.3
38,102371,112.0,,,,108.2
39,55369,111.5,,,,106.9
40,134802,111.5,,,,106.3
40,120379,114.0,,,,106.3
42,108894,112.0,,,,106.1
43,2377,110.5,,,,105.8
44,12274,110.0,,,,105.7
45,63739,112.0,,,,104.3
46,128280,110.0,,,,102.9
47,90236,110.0,,,,102.3
48,118117,108.0,,,,100.0
49,123053,108.5,,,,97.6
50,9834,107.0,,,,95.6
51,81305,106.0,,,,92.0
