mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,104161,127.5,128.5,133.0,140.5,269.0
2,112735,127.5,133.8,130.0,134.2,268.0
3,29533,128.5,129.7,134.0,135.7,265.4
4,147549,131.5,135.5,127.0,127.3,262.8
5,131309,124.0,125.6,131.5,135.4,261.0
6,72563,125.5,128.0,131.0,132.3,260.3
7,147547,128.5,128.4,130.0,128.6,257.0
8,117835,125.0,127.1,132.0,128.6,255.7
9,128618,129.0,130.8,128.0,124.3,255.1
10,73228,128.0,126.5,128.5,128.3,254.8
11,140329,127.0,125.7,129.0,128.1,253.8
12,112295,127.0,125.9,131.0,127.6,253.5
13,32297,126.5,128.1,127.0,120.4,248.5
14,73277,126.5,124.0,125.5,121.8,245.8
15,72592,125.0,121.4,125.0,119.8,241.2
16,73229,123.5,120.3,125.5,119.8,240.1
17,73166,121.0,115.3,126.5,124.2,239.5
18,73232,126.0,119.5,123.5,117.0,236.5
19,118113,127.0,120.0,121.0,112.4,232.4
20,111251,125.5,120.2,122.5,111.6,231.8
21,128286,121.5,117.4,125.5,113.4,230.8
22,13322,121.0,109.6,124.0,115.7,225.3
23,174244,118.5,109.6,123.0,114.5,224.1
24,128621,120.5,109.1,120.0,110.2,219.3
25,128456,120.5,109.5,120.0,108.5,218.0
26,186516,118.5,107.9,118.5,108.2,216.1
27,38651,120.5,109.7,118.0,105.5,215.2
28,973,120.5,108.7,121.0,105.7,214.4
29,25074,121.0,107.4,117.0,103.8,211.2
30,78803,121.0,108.0,115.5,100.9,208.9
31,100406,120.5,107.0,,,107.0
32,174246,121.0,106.8,,,106.8
33,92486,119.5,106.1,,,106.1
34,122992,119.5,105.8,,,105.8
35,138409,117.5,102.8,,,102.8
36,75837,115.5,102.2,,,102.2
37,140331,115.0,101.6,,,101.6
38,117450,115.0,100.2,,,100.2
39,106377,114.5,98.8,,,98.8
40,162711,115.0,98.7,,,98.7
41,147015,113.0,97.8,,,97.8
42,124118,114.0,97.5,,,97.5
43,27594,114.5,97.3,,,97.3
44,120379,114.0,94.6,,,94.6
45,17013,111.0,93.3,,,93.3
46,173399,110.5,89.7,,,89.7
47,123925,109.0,85.9,,,85.9
48,135119,108.0,84.4,,,84.4
48,128558,108.0,84.4,,,84.4
50,71839,100.5,68.7,,,68.7
