mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,72563,203.5,,191.5,,391.0
2,2950,203.5,,188.0,,379.9
3,131309,200.0,,183.0,,375.6
4,29533,187.5,,193.0,,374.6
5,73228,186.0,,190.0,,363.8
6,104161,185.5,,197.0,,362.6
7,140329,182.0,,187.0,,352.5
8,63739,197.0,,175.0,,350.2
9,124157,183.0,,184.0,,349.0
10,118113,184.5,,183.5,,347.8
11,128286,184.0,,182.5,,343.6
12,139964,185.5,,181.5,,343.4
13,174244,179.0,,178.0,,337.1
14,38651,179.0,,175.5,,333.2
15,75837,172.5,,174.0,,331.4
16,973,172.5,,179.5,,331.2
17,135119,170.5,,179.0,,329.0
18,51865,179.5,,171.5,,327.7
19,13322,175.0,,173.0,,323.4
20,117835,178.0,,171.5,,322.5
21,75148,174.5,,167.0,,321.3
21,27594,179.5,,167.0,,321.3
23,124118,170.0,,173.0,,319.3
24,106378,169.5,,175.5,,318.2
25,120379,174.5,,166.5,,316.9
26,142646,174.0,,168.0,,315.4
27,123925,175.5,,166.5,,312.4
28,110540,170.5,,167.5,,308.2
29,32297,176.5,,161.0,,304.7
30,78803,175.5,,149.0,,298.5
31,106257,168.0,,,,149.2
32,100406,167.5,,,,142.9
33,12274,165.0,,,,140.8
34,43223,163.5,,,,137.9
35,90236,162.5,,,,137.7
36,65420,158.0,,,,137.6
37,148842,161.0,,,,137.3
38,117441,160.5,,,,132.1
39,71839,145.5,,,,118.6
40,102371,139.5,,,,105.2
