mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,131309,237.5,217.5,250.0,221.3,438.8
2,140329,236.0,206.8,238.5,217.5,424.3
3,29533,218.5,191.8,225.0,203.7,395.5
4,72563,210.0,183.2,219.5,198.7,381.9
5,112295,226.0,189.4,212.0,186.5,375.9
6,63739,225.5,182.5,219.5,188.7,371.2
7,112735,220.0,182.0,211.0,185.0,367.0
8,73166,209.5,173.3,214.0,187.3,360.6
9,73277,211.0,172.7,210.0,184.3,357.0
10,147549,210.5,178.4,206.0,175.5,353.9
11,43223,207.5,171.0,206.5,179.1,350.1
12,73232,198.5,163.5,212.0,186.2,349.7
13,117441,204.5,169.3,204.0,178.2,347.5
14,75837,194.5,162.4,206.0,180.3,342.7
15,108891,205.5,166.7,198.0,169.6,336.3
16,157213,210.5,169.0,194.0,163.1,332.1
17,131935,188.0,148.1,209.0,178.0,326.1
18,156410,205.0,156.3,195.5,159.0,315.3
19,147547,201.5,160.9,183.0,148.0,308.9
20,124118,180.5,139.4,200.0,164.7,304.1
21,142646,174.5,126.4,200.0,171.9,298.3
22,128448,187.0,143.4,194.0,151.9,295.3
23,90663,180.5,137.8,189.5,154.4,292.2
24,106377,187.0,143.0,190.0,148.9,291.9
25,117450,165.0,118.6,197.0,167.5,286.1
26,130646,216.0,159.3,165.5,123.9,283.2
27,113115,181.0,129.8,173.5,135.4,265.2
28,128456,159.0,111.1,143.0,96.3,207.4
29,99976,164.5,106.6,138.0,87.2,193.8
30,74412,169.5,112.2,115.0,57.9,170.1
31,100406,160.0,105.6,,,105.6
32,128281,152.5,98.1,,,98.1
33,134127,152.5,97.0,,,97.0
34,147017,153.5,92.4,,,92.4
35,111930,149.5,88.7,,,88.7
36,192465,145.5,87.0,,,87.0
37,128806,148.0,86.1,,,86.1
38,106257,143.0,83.8,,,83.8
39,12274,130.0,77.8,,,77.8
40,32297,122.0,58.6,,,58.6
