mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,174244,132.5,140.5,,,140.5
2,131309,130.5,135.9,,,135.9
3,128618,128.0,131.8,,,131.8
4,117441,128.0,130.0,,,130.0
5,128286,126.5,129.8,,,129.8
6,118113,129.0,129.5,,,129.5
7,73232,128.0,128.9,,,128.9
8,17013,126.5,127.9,,,127.9
8,111251,125.5,127.9,,,127.9
10,112295,126.0,127.7,,,127.7
11,73228,124.5,124.5,,,124.5
12,147549,123.5,123.2,,,123.2
13,117835,123.0,122.5,,,122.5
14,123925,124.0,121.6,,,121.6
15,117450,123.5,121.5,,,121.5
16,73166,124.5,120.8,,,120.8
17,167417,124.0,120.3,,,120.3
18,104161,122.5,120.0,,,120.0
19,13322,123.0,119.7,,,119.7
20,128788,124.0,119.6,,,119.6
21,106378,124.0,119.1,,,119.1
22,128806,122.0,118.6,,,118.6
23,147547,122.0,118.3,,,118.3
23,12274,123.0,118.3,,,118.3
25,68743,120.5,116.6,,,116.6
26,973,123.5,116.0,,,116.0
27,29533,119.5,115.7,,,115.7
28,171479,122.5,115.5,,,115.5
29,108891,124.0,113.7,,,113.7
29,122992,123.5,113.7,,,113.7
31,27594,121.5,113.2,,,113.2
32,72592,121.0,112.3,,,112.3
33,131935,121.0,111.8,,,111.8
34,182547,119.0,111.0,,,111.0
35,124118,120.0,110.2,,,110.2
36,102371,120.0,109.9,,,109.9
37,136813,118.0,109.2,,,109.2
38,128621,116.5,109.0,,,109.0
39,175089,120.0,108.2,,,108.2
40,174572,118.5,108.1,,,108.1
40,155620,120.0,108.1,,,108.1
42,71839,117.0,108.0,,,108.0
43,126003,117.5,107.3,,,107.3
44,75837,115.0,106.3,,,106.3
45,73277,117.0,105.7,,,105.7
46,445,116.0,103.3,,,103.3
46,130646,116.5,103.3,,,103.3
48,153777,116.0,103.1,,,103.1
49,161594,112.5,97.3,,,97.3
50,192465,113.0,96.7,,,96.7
51,192144,113.0,95.0,,,95.0
52,173399,112.5,94.8,,,94.8
53,180727,112.0,93.7,,,93.7
54,78803,109.5,91.9,,,91.9
55,73229,110.5,91.6,,,91.6
55,128456,110.0,91.6,,,91.6
57,143981,111.0,90.6,,,90.6
58,118061,107.5,89.1,,,89.1
59,148842,109.5,89.0,,,89.0
59,167385,107.5,89.0,,,89.0
61,171208,107.5,87.7,,,87.7
62,132745,108.5,85.9,,,85.9
63,179178,107.0,84.7,,,84.7
64,196057,106.0,82.5,,,82.5
65,81301,105.0,78.8,,,78.8
66,75176,101.5,75.7,,,75.7
67,136242,98.0,68.4,,,68.4
68,165235,94.0,57.5,,,57.5
,140329,,,,,
,162711,,,,,
,180709,,,,,
,120379,,,,,
,102483,,,,,
,180692,,,,,
,144610,,,,,
,174872,,,,,
