mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,164611,89.0,,96.5,,236.5
2,147756,93.5,,90.5,,234.0
3,92118,93.0,,92.0,,231.0
4,94159,86.0,,98.0,,226.0
5,117439,86.5,,93.5,,221.0
6,153057,85.5,,93.0,,220.5
7,83134,83.0,,93.5,,211.5
8,97563,84.0,,88.5,,207.0
9,144620,77.0,,94.0,,198.5
10,97562,79.5,,87.0,,193.0
11,138213,77.0,,88.5,,191.5
12,138215,81.0,,85.0,,191.0
13,166755,81.0,,85.5,,188.5
14,169013,82.0,,82.5,,186.0
15,152796,74.5,,87.5,,181.0
16,166476,76.5,,81.0,,171.5
17,166444,74.5,,80.0,,165.0
18,157257,72.5,,82.5,,161.0
19,180052,73.0,,78.0,,156.5
20,166754,73.5,,75.0,,151.5
21,169014,64.5,,82.5,,141.5
22,183085,74.0,,72.0,,136.5
22,166445,71.0,,71.0,,136.5
24,156515,73.5,,67.0,,128.5
25,171381,66.5,,70.5,,125.0
26,156271,62.5,,72.5,,116.5
27,175917,67.0,,66.5,,114.5
28,138180,65.0,,66.5,,106.0
29,94157,73.5,,,,75.0
30,175223,56.0,,59.0,,71.0
31,105641,52.0,,,,21.0
,105638,,,,,
