mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,73228,136.5,,,,143.4
2,973,137.5,,,,140.3
3,72592,137.0,,,,139.6
4,140329,135.5,,,,137.4
5,118113,135.0,,,,137.1
6,75837,134.5,,,,136.6
7,73232,135.0,,,,136.3
8,138409,133.0,,,,136.1
9,131309,133.5,,,,135.7
10,128286,133.0,,,,135.6
11,43223,133.5,,,,135.2
12,17013,132.5,,,,134.8
13,142646,132.5,,,,134.1
14,139964,133.0,,,,134.0
15,128618,131.5,,,,133.6
16,111251,131.0,,,,131.5
17,63739,132.5,,,,131.3
17,75148,131.5,,,,131.3
19,113115,130.5,,,,131.1
19,38651,131.5,,,,131.1
21,81301,133.5,,,,130.8
21,106257,132.0,,,,130.8
23,35788,131.0,,,,129.1
24,78803,130.5,,,,128.3
25,27594,129.0,,,,128.1
26,132096,130.5,,,,128.0
27,128621,129.5,,,,127.8
28,112944,129.5,,,,126.9
29,124118,128.0,,,,126.1
29,65420,127.5,,,,126.1
31,445,129.0,,,,125.9
32,123925,128.5,,,,125.6
33,135119,130.0,,,,125.5
34,90663,127.5,,,,124.9
35,118117,128.0,,,,124.5
36,102371,126.5,,,,122.9
37,120379,127.5,,,,122.6
38,132745,127.5,,,,122.2
39,25074,128.5,,,,122.1
40,128111,126.5,,,,121.6
41,55369,127.0,,,,121.3
42,128806,125.5,,,,119.5
43,71839,124.5,,,,116.7
44,68743,123.0,,,,115.8
45,94238,123.5,,,,114.5
46,90236,123.5,,,,114.3
47,30417,121.5,,,,110.8
48,13322,122.5,,,,110.5
49,10086,121.5,,,,109.9
50,117496,121.0,,,,108.4
51,75708,120.0,,,,107.5
52,115912,120.5,,,,107.1
53,83056,119.5,,,,106.1
54,75176,121.0,,,,105.2
55,134127,118.5,,,,99.3
56,110527,116.0,,,,98.4
57,120072,113.5,,,,93.0
58,111930,111.5,,,,84.6
