mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,117441,130.0,,128.5,,273.6
2,139429,129.0,,124.0,,258.8
3,175089,123.5,,127.5,,256.1
4,102371,127.0,,122.5,,255.4
5,27594,124.0,,127.0,,253.7
6,180709,122.5,,127.0,,252.7
7,71839,122.5,,125.0,,251.8
8,186516,122.5,,125.0,,250.9
9,123925,130.5,,119.0,,249.4
10,171479,119.0,,127.5,,244.9
11,128806,125.0,,122.5,,244.7
12,132096,123.0,,120.5,,241.7
13,128558,124.0,,121.0,,241.0
14,182557,123.5,,120.0,,240.2
15,118061,122.0,,122.0,,239.0
16,192465,119.0,,123.5,,237.4
17,108891,122.0,,119.5,,235.8
18,172302,117.0,,121.5,,231.7
19,189038,120.5,,118.5,,229.8
20,166435,122.5,,117.5,,228.3
21,128281,120.5,,118.5,,226.7
22,166436,118.0,,117.5,,225.8
23,102483,116.5,,118.0,,225.5
24,147016,123.0,,117.5,,224.3
25,156838,116.0,,118.5,,224.0
26,128561,118.0,,117.5,,223.6
27,138181,120.0,,116.0,,223.5
28,108867,121.5,,113.0,,221.4
29,189105,119.0,,114.0,,220.2
30,182407,120.5,,113.5,,220.0
31,147499,117.0,,,,112.9
32,106257,117.0,,,,111.9
33,174079,116.0,,,,109.3
34,165925,116.5,,,,108.0
35,152956,115.0,,,,107.5
36,136172,115.5,,,,106.6
37,196003,113.5,,,,106.4
38,118117,115.5,,,,104.2
39,182446,113.0,,,,103.8
40,132745,113.0,,,,102.9
41,174516,112.5,,,,101.6
42,187800,114.0,,,,99.9
43,190011,112.0,,,,98.5
44,165074,109.5,,,,98.3
45,131524,110.5,,,,98.1
46,196057,111.5,,,,97.7
47,75176,109.5,,,,97.4
48,136168,110.0,,,,96.7
49,156213,109.5,,,,95.3
50,182406,107.5,,,,94.4
51,174572,110.0,,,,93.9
52,147017,107.5,,,,93.3
53,202749,106.5,,,,90.0
54,147022,105.5,,,,89.5
55,166447,116.0,,,,85.2
56,165235,103.5,,,,84.3
57,174246,104.5,,,,82.5
58,128559,96.5,,,,65.4
59,181018,104.0,,,,64.8
