mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,75534,88.0,,97.5,,236.0
2,104267,95.0,,87.0,,226.0
3,90875,92.5,,89.0,,224.0
4,181636,99.0,,85.0,,223.0
5,90878,88.5,,91.5,,222.0
6,90485,94.5,,85.0,,219.0
7,75434,90.5,,86.0,,214.5
8,83134,86.0,,92.0,,214.0
9,92118,84.0,,92.5,,212.0
10,73454,89.0,,83.0,,203.5
11,73456,86.5,,86.5,,203.0
12,101371,86.5,,82.0,,195.5
13,73459,82.0,,85.0,,194.0
14,94160,89.5,,76.0,,188.0
15,97562,88.5,,77.5,,186.5
16,89813,82.5,,77.0,,177.5
17,94164,82.0,,79.0,,174.0
18,97563,80.0,,75.5,,163.5
19,105635,78.0,,77.5,,159.5
20,119730,74.5,,75.5,,154.5
21,73455,75.5,,73.5,,154.0
22,94158,70.0,,76.0,,148.0
23,97569,78.0,,70.0,,148.0
24,105639,77.5,,66.5,,141.0
25,68732,98.5,,,,128.5
26,94159,86.0,,65.0,,120.0
27,105637,58.5,,57.5,,71.5
