mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,31329,137.5,,,,134.5
2,73166,135.0,,,,133.5
3,32824,133.0,,,,130.4
4,38651,133.5,,,,130.3
5,62975,133.0,,,,128.9
6,445,131.0,,,,125.3
7,73277,130.0,,,,124.0
8,73229,130.0,,,,123.0
9,75708,128.5,,,,120.3
10,43223,129.5,,,,120.1
11,90236,130.0,,,,120.0
12,73228,128.0,,,,119.9
13,112735,128.0,,,,119.4
14,91802,128.5,,,,119.3
15,27594,127.5,,,,118.0
16,90663,127.0,,,,117.6
16,108891,127.0,,,,117.6
18,63739,129.5,,,,116.6
19,35605,126.0,,,,115.8
20,134802,126.0,,,,115.3
21,118117,126.0,,,,114.3
22,71839,125.5,,,,113.9
23,17013,124.5,,,,113.1
24,29533,124.5,,,,112.6
25,54682,124.0,,,,111.2
26,72592,122.5,,,,109.0
27,131309,123.0,,,,108.9
28,100406,122.0,,,,107.1
29,128839,121.0,,,,105.8
30,122992,120.5,,,,104.4
31,111250,120.0,,,,102.0
32,73289,119.0,,,,101.2
33,13322,119.0,,,,100.7
34,78558,119.0,,,,100.2
35,32297,118.0,,,,99.9
36,47891,118.5,,,,99.8
37,82808,118.5,,,,99.3
37,115912,118.5,,,,99.3
39,92162,118.5,,,,98.8
40,2377,117.0,,,,98.1
41,138474,117.5,,,,98.0
42,23305,117.0,,,,97.6
43,101217,117.5,,,,97.5
44,81305,117.0,,,,96.6
45,104161,116.5,,,,95.7
46,96704,116.0,,,,94.8
47,73243,116.5,,,,94.7
48,79930,115.0,,,,93.0
49,10064,117.0,,,,92.6
50,97610,114.5,,,,92.1
51,73920,113.5,,,,90.3
52,57861,112.5,,,,89.5
53,111930,111.0,,,,84.3
54,75428,110.0,,,,83.0
55,30417,109.5,,,,81.6
56,78803,109.0,,,,80.7
57,94125,107.5,,,,77.5
58,131312,108.0,,,,77.4
59,44772,104.0,,,,71.2
60,22230,105.5,,,,70.4
