mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,128618,128.5,134.6,135.5,143.1,277.7
2,104161,128.0,134.9,136.5,142.2,277.1
3,117835,133.5,140.5,131.0,135.7,276.2
3,12274,131.5,134.4,135.0,141.8,276.2
5,131309,132.0,137.9,133.5,136.9,274.8
6,128286,126.5,127.7,140.0,145.7,273.4
7,72563,127.5,131.0,134.5,141.7,272.7
8,117441,127.5,129.6,136.5,138.4,268.0
9,973,125.5,125.6,139.5,140.1,265.7
10,142646,128.5,130.2,135.0,134.0,264.2
11,156410,131.0,128.7,134.0,131.2,259.9
12,147549,133.5,133.8,125.0,123.4,257.2
13,131935,127.5,124.9,131.5,130.8,255.7
13,117450,135.0,130.7,130.0,125.0,255.7
15,2950,128.0,127.1,131.5,128.5,255.6
16,32297,127.5,125.9,129.5,122.8,248.7
17,124157,119.5,116.9,131.5,131.2,248.1
18,13322,123.5,118.3,130.0,126.6,244.9
19,128456,123.0,121.9,127.0,122.6,244.5
20,123925,125.0,120.7,129.0,122.7,243.4
21,140329,124.5,120.3,128.0,121.8,242.1
22,157213,122.5,116.3,128.0,125.1,241.4
23,106378,124.0,119.2,125.5,120.7,239.9
24,73232,125.0,119.4,127.5,120.4,239.8
25,72592,127.5,120.9,126.0,118.3,239.2
26,110540,124.5,119.8,126.5,116.5,236.3
27,128111,121.5,118.3,125.5,117.2,235.5
28,111251,121.0,116.5,120.5,110.9,227.4
29,117496,123.0,118.9,120.0,107.5,226.4
30,147547,124.0,120.4,120.0,103.6,224.0
31,43223,122.0,115.7,,,115.7
32,134127,124.0,115.3,,,115.3
33,102371,120.5,115.0,,,115.0
34,153777,120.0,114.8,,,114.8
35,135119,122.5,114.4,,,114.4
36,136813,119.5,113.4,,,113.4
37,68743,120.5,112.8,,,112.8
38,120379,121.0,112.6,,,112.6
39,174079,118.0,110.2,,,110.2
40,35788,117.0,110.1,,,110.1
41,152956,119.5,110.0,,,110.0
42,124118,120.5,109.7,,,109.7
43,122992,120.0,108.9,,,108.9
44,38651,116.5,106.4,,,106.4
45,115912,120.5,106.1,,,106.1
46,65420,114.5,105.9,,,105.9
47,148058,116.5,100.6,,,100.6
48,143981,119.5,99.2,,,99.2
49,92486,121.5,96.8,,,96.8
50,75837,106.5,83.0,,,83.0
