mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,124157,141.5,,,,144.8
2,73228,139.5,,,,142.5
3,68745,136.0,,,,138.5
4,131309,138.0,,,,137.6
5,32297,136.5,,,,135.8
6,2950,136.5,,,,135.6
7,973,135.0,,,,133.5
8,117835,134.5,,,,132.1
9,140329,132.0,,,,131.5
10,73277,135.0,,,,131.3
11,29533,133.5,,,,130.7
12,73166,133.5,,,,130.2
13,120379,131.0,,,,130.0
14,90663,130.5,,,,129.5
15,106378,132.5,,,,128.8
16,445,133.0,,,,127.6
17,38651,131.5,,,,127.5
18,123925,133.0,,,,126.7
19,72592,131.5,,,,126.5
20,139237,131.0,,,,125.3
21,110540,130.5,,,,125.1
22,157213,128.0,,,,125.0
23,35788,130.5,,,,124.7
23,68743,128.0,,,,124.7
25,128286,131.0,,,,124.0
26,117441,131.5,,,,123.9
27,136813,128.5,,,,123.1
28,75837,129.0,,,,123.0
29,142646,128.5,,,,121.6
30,54682,129.5,,,,121.2
31,106257,129.0,,,,121.0
32,124118,130.0,,,,120.6
33,118113,127.5,,,,119.9
34,138409,129.0,,,,118.0
35,12274,128.0,,,,117.9
36,43223,126.0,,,,117.7
36,27594,127.0,,,,117.7
38,132096,126.0,,,,116.5
39,75148,127.5,,,,116.3
40,90236,128.5,,,,116.2
41,72563,128.0,,,,115.8
42,128111,127.0,,,,115.2
43,174244,125.0,,,,114.7
44,117461,127.0,,,,114.6
45,121678,126.5,,,,113.7
46,65420,126.0,,,,113.6
47,25074,124.5,,,,113.3
48,128621,125.5,,,,113.0
49,128618,125.0,,,,112.8
50,134127,125.0,,,,111.3
51,143980,125.5,,,,110.4
52,73232,125.0,,,,110.0
52,108867,124.5,,,,110.0
54,99978,124.5,,,,109.9
55,78803,123.0,,,,109.7
56,113115,123.5,,,,109.2
57,13322,120.0,,,,106.6
58,184561,122.0,,,,105.1
59,108891,120.0,,,,105.0
60,30417,121.5,,,,104.3
61,104161,119.5,,,,103.8
62,102371,119.5,,,,103.3
63,44772,119.0,,,,101.5
64,117451,119.5,,,,99.2
65,148842,118.5,,,,98.4
66,81301,117.5,,,,98.3
67,154664,116.0,,,,92.5
68,63739,118.0,,,,92.0
69,10064,116.0,,,,89.2
70,152956,113.5,,,,87.8
71,94238,111.5,,,,87.1
72,136242,114.5,,,,86.2
,75176,,,,,
