mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,124280,136.0,,139.0,,294.5
2,108516,132.0,,140.5,,289.0
3,94910,132.5,,134.5,,281.1
4,2377,132.5,,136.0,,279.3
5,123192,134.5,,133.0,,277.0
6,82727,128.5,,138.5,,275.1
7,134879,132.5,,131.5,,273.2
8,135583,132.0,,132.0,,272.7
9,106375,131.5,,133.0,,272.1
10,47891,134.0,,129.5,,270.3
11,99966,128.5,,131.5,,267.0
12,80230,125.5,,135.0,,264.9
13,39390,131.5,,129.0,,263.4
14,111251,129.0,,130.0,,262.2
15,75837,131.5,,125.0,,259.2
16,136813,125.5,,131.0,,256.2
17,118116,131.5,,123.5,,254.5
18,118117,136.5,,118.5,,253.0
19,99978,130.0,,123.5,,251.8
20,120379,130.0,,120.5,,242.4
21,121405,122.0,,127.0,,238.2
22,121297,130.5,,116.5,,233.6
23,92412,124.5,,120.0,,231.6
24,105255,123.0,,120.5,,228.8
25,106376,121.0,,121.5,,221.5
26,116191,121.0,,117.0,,216.4
27,61496,121.5,,113.5,,213.0
28,128113,124.5,,114.0,,212.8
29,117441,119.0,,106.0,,190.5
30,144566,115.0,,102.5,,176.0
31,75179,115.0,,,,100.0
32,136812,114.0,,,,98.2
33,102251,112.5,,,,96.0
34,92170,111.0,,,,91.8
35,60191,108.0,,,,86.4
36,99967,105.5,,,,81.9
37,99976,104.0,,,,78.7
38,97463,104.0,,,,78.2
39,121173,97.0,,,,64.6
40,121678,88.0,,,,45.4
41,110528,87.0,,,,41.6
42,122081,84.5,,,,41.1
43,128926,81.5,,,,36.2
