mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,82727,139.0,,144.5,,308.8
2,124280,140.0,,139.5,,302.6
3,94910,138.5,,137.0,,297.4
4,47891,137.5,,136.5,,290.7
5,75837,135.0,,134.0,,283.2
6,2377,135.5,,133.0,,278.8
7,108516,134.0,,135.5,,278.6
8,134879,133.5,,131.5,,272.0
9,118117,126.0,,136.5,,269.0
10,106375,129.0,,133.5,,267.5
11,99966,134.0,,126.0,,265.0
12,39390,132.0,,127.5,,260.6
13,121405,132.5,,126.0,,258.3
14,120379,123.5,,133.0,,256.2
15,121297,127.0,,129.0,,252.8
16,135583,121.0,,134.0,,252.5
17,61496,125.5,,127.0,,249.0
18,123192,125.5,,125.0,,243.4
19,106376,125.5,,124.5,,242.5
20,136813,124.5,,124.5,,241.2
21,92412,125.5,,121.5,,237.1
22,80230,118.5,,129.5,,236.4
23,102251,120.0,,127.5,,235.5
24,105255,119.0,,126.0,,233.0
25,118116,120.5,,124.0,,231.1
26,111251,121.5,,121.5,,228.9
27,99978,118.5,,121.5,,223.0
28,117441,117.0,,123.0,,222.0
29,128113,124.5,,114.0,,217.8
30,136812,119.5,,104.0,,188.3
31,116191,115.5,,,,101.4
32,75179,115.5,,,,100.9
33,99967,110.5,,,,91.4
34,97463,106.5,,,,83.7
35,60191,105.5,,,,81.9
36,144566,105.0,,,,81.0
37,92170,102.5,,,,76.0
38,99976,103.0,,,,72.9
39,121678,95.5,,,,59.4
40,121173,90.0,,,,52.5
41,110528,90.0,,,,46.5
42,128926,79.5,,,,32.1
43,122081,80.0,,,,28.0
