mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,17013,112.5,,109.5,,263.1
2,128621,111.5,,108.0,,261.8
3,139429,118.5,,111.5,,261.5
4,117496,114.0,,108.5,,260.3
5,108894,113.0,,109.5,,256.8
6,120379,107.0,,112.0,,255.9
7,156838,113.5,,111.5,,255.6
8,117451,113.5,,108.0,,255.5
9,128788,111.0,,115.5,,254.7
10,108867,108.5,,112.5,,254.1
11,162711,103.0,,113.5,,253.9
12,118061,110.5,,109.5,,252.2
13,135119,109.5,,114.5,,252.0
13,128806,110.5,,110.0,,252.0
15,117461,106.0,,113.0,,251.9
16,99976,108.5,,109.0,,246.9
17,132096,106.5,,104.0,,246.6
18,106257,112.5,,100.0,,245.8
18,161108,110.5,,105.5,,245.8
20,43223,111.0,,114.0,,245.1
21,131935,110.0,,105.0,,244.5
21,123469,107.5,,106.5,,244.5
23,99979,110.0,,108.5,,242.6
24,128286,115.5,,106.5,,242.4
25,73229,105.5,,113.5,,242.3
26,92412,115.0,,105.0,,237.2
27,106377,106.0,,104.5,,235.5
28,140331,108.0,,106.0,,232.1
29,130646,107.0,,102.0,,231.1
30,39390,112.0,,86.5,,207.6
31,118117,110.5,,,,124.6
32,128558,106.0,,,,124.2
33,124158,107.0,,,,124.1
34,122992,108.5,,,,122.9
35,99978,103.0,,,,122.3
36,117450,107.0,,,,120.7
37,94238,104.5,,,,120.3
38,75708,106.5,,,,120.0
39,108895,106.5,,,,118.9
40,118062,106.0,,,,118.2
41,136168,105.5,,,,117.9
41,13322,108.0,,,,117.9
43,143980,103.0,,,,117.2
44,165747,111.5,,,,117.1
45,74412,108.0,,,,115.6
46,117441,101.5,,,,115.3
47,143981,101.0,,,,114.8
48,156931,104.0,,,,114.7
49,153777,103.0,,,,113.6
49,145300,106.5,,,,113.6
51,128210,106.5,,,,112.5
52,139121,111.0,,,,112.3
52,153114,110.0,,,,112.3
54,120374,105.0,,,,111.6
55,138425,113.0,,,,110.9
56,112975,107.0,,,,110.7
57,148547,100.5,,,,109.0
58,136172,102.0,,,,106.3
59,120072,101.0,,,,104.9
60,55369,97.0,,,,104.7
61,154664,99.0,,,,102.1
62,165254,101.5,,,,101.1
63,143883,98.0,,,,99.7
64,81305,97.0,,,,98.8
65,174195,102.0,,,,96.6
66,118116,98.0,,,,96.2
67,134707,96.0,,,,92.9
68,156918,88.0,,,,89.5
69,143834,93.0,,,,86.5
70,135817,105.5,,,,86.2
71,109565,83.0,,,,82.6
,108516,,,,,
,128559,,,,,
,148099,,,,,
