mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,157213,103.0,,,,142.5
2,118061,102.5,,,,138.0
2,100198,101.0,,,,138.0
4,99976,101.0,,,,136.5
5,106377,98.5,,,,132.5
6,128621,98.5,,,,131.5
7,123198,98.5,,,,131.0
8,123925,98.0,,,,129.0
9,130646,97.5,,,,128.5
9,80229,97.0,,,,128.5
9,128281,97.0,,,,128.5
12,108895,97.0,,,,128.0
12,128111,97.5,,,,128.0
14,108867,96.5,,,,127.0
15,124157,96.5,,,,126.5
15,117441,96.5,,,,126.5
17,131935,96.5,,,,126.0
18,120379,96.0,,,,125.5
19,132096,95.5,,,,125.0
19,117450,96.0,,,,125.0
21,92737,95.0,,,,123.0
22,55369,93.5,,,,121.0
23,128788,93.5,,,,120.0
24,99978,94.5,,,,119.0
24,29236,93.5,,,,119.0
24,29034,93.0,,,,119.0
27,121678,93.0,,,,118.5
28,111250,92.5,,,,116.0
29,147015,91.5,,,,115.5
30,108894,91.5,,,,115.0
31,134879,91.0,,,,114.5
31,115912,91.0,,,,114.5
31,106257,91.0,,,,114.5
34,92412,91.0,,,,114.0
35,96704,91.0,,,,113.5
36,128806,91.0,,,,113.0
36,102483,91.0,,,,113.0
38,134485,90.0,,,,112.5
38,182547,91.5,,,,112.5
40,106090,90.5,,,,111.0
41,94910,88.0,,,,108.5
42,83056,88.5,,,,108.0
42,30417,88.0,,,,108.0
44,161594,88.0,,,,107.0
45,136813,87.0,,,,105.5
46,75190,87.0,,,,105.0
47,174079,86.5,,,,104.5
48,143980,86.0,,,,103.5
49,128448,86.0,,,,103.0
50,138632,86.0,,,,102.5
51,10064,85.5,,,,100.5
52,120072,84.5,,,,100.0
53,94253,84.0,,,,98.0
54,166474,84.0,,,,97.5
54,166473,83.5,,,,97.5
56,128558,84.0,,,,97.0
56,138312,83.5,,,,97.0
58,161592,83.5,,,,96.5
59,139237,83.5,,,,96.0
60,134452,83.0,,,,95.5
61,10086,82.5,,,,95.0
61,156215,82.5,,,,95.0
63,128839,82.0,,,,93.5
64,99979,81.0,,,,91.0
65,161593,79.0,,,,86.5
66,143646,79.0,,,,86.0
67,166472,78.0,,,,84.0
68,108866,76.0,,,,75.0
68,142833,75.0,,,,75.0
70,107972,75.0,,,,72.5
70,131883,73.5,,,,72.5
72,146427,57.0,,,,34.0
,162711,,,,,
,147022,,,,,
