mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,73228,139.0,143.0,,,143.0
2,161594,132.0,130.5,,,130.5
3,128618,129.0,128.5,,,128.5
4,73232,132.5,127.8,,,127.8
4,166437,130.0,127.8,,,127.8
6,117441,130.0,126.0,,,126.0
7,136813,129.5,125.4,,,125.4
8,73229,129.5,124.9,,,124.9
9,75837,127.0,124.7,,,124.7
10,104161,128.0,124.5,,,124.5
11,117450,129.5,124.3,,,124.3
12,117835,130.5,124.2,,,124.2
13,173399,127.0,122.7,,,122.7
14,147549,130.0,122.3,,,122.3
15,128806,127.0,122.1,,,122.1
16,973,129.5,121.3,,,121.3
17,192465,129.5,120.3,,,120.3
18,172117,126.5,119.8,,,119.8
19,111251,126.5,119.4,,,119.4
20,128788,130.5,119.3,,,119.3
21,445,129.0,118.6,,,118.6
22,73166,124.5,118.3,,,118.3
23,25074,126.5,117.4,,,117.4
23,90236,128.0,117.4,,,117.4
25,71839,126.5,117.2,,,117.2
26,102483,125.0,117.1,,,117.1
27,112295,127.0,117.0,,,117.0
28,174244,124.5,116.7,,,116.7
29,128456,124.5,114.9,,,114.9
30,138409,127.0,114.2,,,114.2
31,131935,127.5,113.6,,,113.6
32,29533,122.0,113.3,,,113.3
33,162711,126.5,113.1,,,113.1
34,120379,126.5,112.7,,,112.7
35,148058,126.5,112.0,,,112.0
36,180727,121.0,111.5,,,111.5
37,27594,124.0,110.3,,,110.3
38,73277,119.5,109.0,,,109.0
39,63739,125.0,108.7,,,108.7
40,78803,123.0,108.3,,,108.3
41,155620,123.0,107.4,,,107.4
42,167385,120.5,104.6,,,104.6
43,38651,121.5,104.1,,,104.1
44,134127,121.0,103.3,,,103.3
45,111930,121.5,102.8,,,102.8
46,180709,117.5,102.6,,,102.6
47,153777,118.5,102.1,,,102.1
48,128281,116.5,99.2,,,99.2
49,140329,114.5,95.9,,,95.9
50,128447,117.5,95.2,,,95.2
51,124118,113.5,94.5,,,94.5
52,75176,113.5,93.9,,,93.9
53,135583,107.0,82.5,,,82.5
54,165235,105.0,73.4,,,73.4
