mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,72563,237.5,215.0,245.0,221.7,436.7
2,140329,251.5,217.3,202.0,176.7,394.0
3,147549,214.0,177.3,219.0,197.3,374.6
4,142646,210.0,173.0,200.5,174.2,347.2
5,29533,184.0,144.8,240.5,202.2,347.0
6,43223,203.0,159.1,209.5,174.3,333.4
7,106377,203.5,166.8,192.0,165.8,332.6
8,117441,216.5,177.4,180.0,154.9,332.3
9,75837,191.5,151.8,214.0,179.3,331.1
10,112295,230.5,199.4,160.0,118.1,317.5
11,73166,170.0,131.2,210.0,170.5,301.7
12,131935,180.5,136.5,201.0,157.3,293.8
13,100406,175.0,127.9,206.0,162.1,290.0
14,157213,203.0,169.7,142.0,100.5,270.2
15,73232,215.5,176.3,131.0,91.4,267.7
16,131309,217.0,188.0,110.0,58.9,246.9
17,12274,134.0,75.3,200.5,157.6,232.9
18,128281,172.5,119.7,148.0,97.9,217.6
19,73277,162.5,119.6,130.0,75.7,195.3
20,75148,137.0,77.3,156.0,102.7,180.0
21,117450,135.0,79.6,150.5,99.1,178.7
22,13322,131.5,72.4,156.0,102.2,174.6
23,63739,156.5,101.6,117.0,65.2,166.8
24,126003,151.0,95.3,117.0,60.1,155.4
25,128456,134.0,71.7,135.0,82.8,154.5
26,32297,132.0,68.3,143.0,84.2,152.5
27,130646,146.5,89.0,124.0,62.2,151.2
28,124118,138.0,90.8,118.0,59.0,149.8
29,128448,126.0,71.1,123.0,54.7,125.8
30,147017,126.0,65.6,115.0,58.9,124.5
31,112735,120.0,63.5,,,63.5
32,108891,116.0,56.9,,,56.9
33,139237,113.0,52.9,,,52.9
34,128558,118.0,49.1,,,49.1
35,99976,118.0,48.7,,,48.7
36,144999,110.5,39.9,,,39.9
37,128788,100.0,37.3,,,37.3
38,108867,102.0,36.8,,,36.8
39,74412,85.0,20.0,,,20.0
,111930,,,,,
