mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,139177,92.5,124.2,95.0,132.5,256.7
2,68732,90.0,120.8,94.5,130.3,251.1
3,147756,89.5,119.6,92.0,126.0,245.6
4,105654,89.5,119.6,92.5,125.4,245.0
5,164611,89.5,117.9,91.0,123.2,241.1
6,94155,89.0,117.8,91.5,122.4,240.2
7,165389,90.5,116.7,94.5,118.3,235.0
8,117439,92.5,116.3,93.5,117.2,233.5
9,166755,87.5,114.6,91.0,116.6,231.2
10,92118,87.0,116.2,89.0,114.2,230.4
11,136810,88.5,115.1,89.5,111.7,226.8
12,147308,86.5,108.3,90.5,115.1,223.4
13,138215,84.5,109.0,88.5,114.1,223.1
14,94166,85.0,107.5,88.0,111.0,218.5
15,133797,86.0,105.5,91.5,112.9,218.4
16,144033,83.0,103.4,87.5,110.6,214.0
17,94159,81.0,100.7,88.5,112.6,213.3
18,183861,82.5,102.9,86.0,106.6,209.5
19,188721,82.5,101.3,87.0,108.0,209.3
20,153416,85.5,102.7,86.5,106.0,208.7
20,157257,81.5,99.8,88.0,108.9,208.7
22,153057,81.0,97.2,86.5,108.1,205.3
22,104267,82.0,99.2,85.5,106.1,205.3
24,122739,81.5,100.8,85.0,102.9,203.7
25,189832,81.5,99.9,84.0,101.7,201.6
26,120490,81.0,98.6,81.5,101.4,200.0
27,175918,81.5,99.0,82.5,100.6,199.6
28,169013,81.5,96.1,83.5,102.2,198.3
29,200216,80.5,96.8,82.0,99.5,196.3
30,187419,80.5,96.8,81.5,98.2,195.0
31,166476,80.5,94.8,,,94.8
32,180773,79.0,94.1,,,94.1
32,200266,77.5,94.1,,,94.1
34,180411,79.0,93.7,,,93.7
35,169055,78.0,92.7,,,92.7
36,174276,78.5,92.1,,,92.1
37,171381,78.5,90.7,,,90.7
38,169014,76.5,87.9,,,87.9
39,128289,76.0,87.5,,,87.5
40,204425,73.5,85.0,,,85.0
