mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68745,131.5,,138.0,,289.6
2,23834,125.0,,137.5,,273.1
3,17013,130.0,,131.5,,264.0
4,973,123.0,,134.5,,259.6
5,68743,128.5,,126.0,,259.0
6,72563,127.0,,130.5,,258.7
7,31329,124.0,,132.5,,254.1
8,43223,127.0,,128.5,,254.0
9,35788,127.5,,124.5,,248.8
10,108891,120.5,,128.0,,246.6
11,37284,115.0,,131.5,,243.3
12,131309,126.5,,118.0,,234.3
13,128618,119.5,,122.0,,232.5
14,32297,122.0,,120.5,,231.1
15,73166,123.5,,120.5,,230.8
16,111930,122.0,,121.0,,229.1
17,9834,123.5,,119.0,,227.4
18,54682,111.5,,127.5,,226.9
19,62975,119.0,,120.5,,226.6
20,2950,119.0,,124.0,,226.5
21,99979,113.0,,125.5,,225.7
22,29533,114.0,,123.0,,224.2
23,90663,115.5,,122.5,,223.3
24,25115,111.5,,126.5,,222.7
25,73228,118.0,,122.5,,222.4
26,110540,117.5,,120.5,,220.2
27,51865,120.5,,118.0,,219.0
28,100406,119.5,,117.5,,218.7
29,39390,121.5,,115.5,,215.7
30,27594,119.0,,115.0,,209.8
31,445,119.5,,110.5,,201.7
32,117835,118.0,,,,105.8
33,101217,114.5,,,,105.2
34,25074,117.5,,,,104.4
35,73229,116.0,,,,101.3
35,122992,112.5,,,,101.3
37,134802,113.5,,,,101.0
38,75837,110.5,,,,97.3
39,73277,112.0,,,,95.4
40,111251,112.5,,,,95.3
41,2377,109.0,,,,93.4
42,72592,111.5,,,,93.2
43,55369,109.5,,,,91.0
44,71839,111.0,,,,90.3
45,99965,110.0,,,,89.7
46,72581,108.5,,,,88.4
47,90236,105.0,,,,84.6
48,47891,103.5,,,,81.7
49,38651,102.5,,,,80.2
,142646,,,,,
