mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,27594,122.0,,122.5,,239.1
2,12274,118.0,,125.5,,235.8
3,117461,120.0,,122.5,,234.5
4,108867,114.5,,124.5,,226.2
5,132096,116.0,,121.5,,224.0
6,117441,116.0,,116.5,,212.0
7,131935,114.0,,117.0,,209.3
8,157213,114.5,,111.0,,198.9
9,99976,110.0,,113.0,,192.9
10,124158,108.0,,111.0,,186.2
11,136813,108.0,,111.0,,185.7
12,118116,106.0,,114.0,,185.5
13,149455,113.0,,108.5,,185.2
14,447,110.0,,109.5,,183.6
15,185892,109.0,,109.5,,181.8
16,117450,105.5,,111.0,,180.7
17,110540,110.5,,106.0,,179.7
18,117451,108.0,,107.5,,177.9
19,178956,106.0,,108.5,,174.1
20,106377,104.0,,107.5,,171.2
21,161108,107.5,,102.0,,166.1
22,128448,101.5,,106.5,,163.4
23,165925,98.5,,110.0,,161.8
24,10064,102.0,,106.5,,161.3
25,111250,107.5,,96.5,,155.2
26,10086,105.0,,99.5,,155.1
27,29236,101.0,,103.0,,153.7
28,153811,97.0,,96.0,,133.4
29,30417,100.0,,89.0,,125.2
30,112944,116.0,,,,103.8
31,182547,96.0,,,,66.3
32,154093,96.0,,,,65.3
33,135583,95.0,,,,64.0
34,136242,94.5,,,,59.6
35,166472,92.5,,,,57.5
36,128561,91.5,,,,56.7
37,162677,90.5,,,,53.4
38,123053,91.0,,,,52.8
39,136847,89.5,,,,52.6
40,110528,87.5,,,,48.5
41,128210,87.5,,,,47.5
42,165235,86.5,,,,45.7
43,144564,86.0,,,,44.8
44,162674,85.0,,,,44.0
45,116191,81.5,,,,37.2
46,152881,78.0,,,,26.4
47,143834,71.5,,,,13.7
48,175598,65.0,,,,0.0
,92737,,,,,
,121679,,,,,
,195129,,,,,
,143883,,,,,
