mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,111251,130.0,134.1,133.0,140.8,274.9
2,73232,126.5,129.8,134.0,140.2,270.0
3,112735,127.5,131.0,130.5,136.0,267.0
4,128286,126.5,128.7,131.0,138.2,266.9
5,73228,128.5,130.7,129.0,130.5,261.2
6,174244,125.5,128.1,127.5,132.7,260.8
7,128558,127.5,129.0,129.0,131.0,260.0
8,72592,126.0,125.2,127.5,131.9,257.1
9,140329,124.0,124.2,129.0,132.1,256.3
10,104161,122.0,123.4,127.5,130.8,254.2
11,128618,126.0,127.7,124.0,125.8,253.5
12,118113,121.5,120.4,129.0,131.4,251.8
13,128456,122.0,119.6,130.0,131.6,251.2
14,131309,119.0,113.5,131.0,136.9,250.4
15,117441,122.5,121.2,125.0,127.1,248.3
16,136813,122.5,120.6,125.0,126.0,246.6
17,120379,122.5,118.5,127.5,128.0,246.5
18,25074,119.5,116.5,127.0,128.7,245.2
19,117450,119.5,114.0,126.5,130.7,244.7
20,445,123.5,122.7,121.0,120.2,242.9
21,13322,119.0,117.7,125.5,124.2,241.9
22,73229,118.0,114.8,125.0,125.6,240.4
23,124157,121.0,116.6,125.0,123.1,239.7
24,156410,119.5,117.7,123.0,121.7,239.4
25,124118,119.0,118.5,123.0,120.5,239.0
26,122992,120.5,114.9,126.0,122.3,237.2
27,138409,119.0,113.8,124.5,123.1,236.9
28,106377,121.0,115.9,122.0,118.6,234.5
29,139045,120.5,115.3,120.5,114.3,229.6
30,27594,120.0,115.4,119.0,113.8,229.2
31,117835,115.5,111.5,,,111.5
32,147549,115.5,111.4,,,111.4
33,157213,116.5,110.8,,,110.8
33,74412,117.0,110.8,,,110.8
35,147547,116.5,110.7,,,110.7
36,126003,117.0,109.8,,,109.8
37,102371,118.0,109.1,,,109.1
38,75148,115.0,108.4,,,108.4
39,123925,116.5,108.3,,,108.3
40,136168,117.5,107.8,,,107.8
41,142646,115.0,107.7,,,107.7
42,90236,115.0,107.5,,,107.5
43,100406,115.0,106.1,,,106.1
44,75837,114.5,105.8,,,105.8
45,140331,113.0,103.2,,,103.2
46,92486,111.5,100.3,,,100.3
47,32297,109.5,99.7,,,99.7
48,134127,111.0,98.4,,,98.4
49,131935,108.5,97.4,,,97.4
50,130646,110.0,92.8,,,92.8
