mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,68732,93.0,,97.0,,248.5
2,83134,94.5,,88.5,,228.5
3,75534,89.0,,91.5,,227.5
4,94154,88.5,,87.0,,214.5
5,92118,86.5,,89.0,,209.0
6,150862,86.0,,87.0,,207.5
7,112259,83.5,,88.0,,207.0
8,90485,82.5,,90.0,,205.5
9,90875,82.5,,88.5,,201.5
10,94155,82.0,,85.5,,198.0
11,119730,84.0,,83.0,,197.0
12,117439,84.0,,83.5,,195.0
13,94158,84.5,,81.5,,193.5
14,75434,79.5,,85.5,,190.5
15,90878,80.5,,82.5,,185.5
16,105659,81.5,,81.5,,185.0
16,128289,80.0,,83.0,,185.0
18,122692,79.0,,82.5,,184.5
18,138215,81.5,,82.5,,184.5
20,133797,79.5,,81.0,,181.0
21,181636,80.5,,79.5,,180.0
22,122693,79.5,,81.5,,178.5
23,94164,78.5,,80.5,,176.5
24,94166,80.0,,79.0,,175.5
25,97563,77.0,,80.5,,174.0
25,122740,79.0,,80.5,,174.0
27,105641,78.5,,79.5,,173.5
28,94157,77.0,,81.5,,169.0
29,94159,76.0,,76.0,,159.0
30,105654,72.5,,74.5,,149.5
31,136810,73.0,,,,72.0
32,131300,73.5,,,,71.5
33,94163,73.0,,,,71.0
34,122739,72.0,,,,70.5
35,152796,72.0,,,,68.5
36,128232,70.0,,,,66.5
37,94160,70.0,,,,65.0
38,128435,69.0,,,,62.5
39,139177,74.0,,,,54.5
39,132775,65.0,,,,54.5
,97562,,,,,
