mesto,id_tekmovalca,prvi_skok,prvi_tocke,drugi_skok,drugi_tocke,skupaj_tocke
1,106378,216.5,,240.0,,418.7
2,973,215.5,,229.5,,418.2
3,32297,212.0,,232.5,,417.6
4,112295,215.5,,232.5,,417.2
5,73228,213.5,,232.5,,413.8
6,73232,200.5,,225.0,,394.9
7,90663,197.5,,222.5,,391.0
8,43223,196.5,,225.5,,389.2
9,75837,206.5,,209.0,,385.6
10,72563,213.5,,206.0,,384.5
11,38651,210.5,,199.5,,377.1
12,2950,200.0,,206.0,,373.9
13,35788,194.0,,211.0,,370.8
14,31329,199.5,,212.5,,370.7
15,140329,193.5,,215.5,,369.8
16,118113,204.5,,207.0,,368.4
17,142646,175.5,,223.0,,361.6
18,128618,195.0,,206.5,,360.2
19,117835,171.0,,214.0,,341.8
20,108891,182.0,,197.0,,337.0
21,39390,173.0,,206.5,,329.7
22,112944,191.0,,189.0,,327.1
23,108867,191.5,,185.0,,324.4
24,78803,183.0,,189.0,,320.0
25,118117,168.5,,195.5,,314.9
26,131309,182.5,,176.0,,311.7
26,124118,167.5,,195.0,,311.7
28,72592,167.5,,192.5,,308.4
29,13322,169.5,,186.0,,304.1
30,134879,168.5,,169.0,,270.2
31,120495,160.0,,,,128.7
32,111251,150.5,,,,125.3
33,135119,162.0,,,,123.5
34,102371,155.5,,,,118.6
35,54682,148.0,,,,112.6
36,157213,146.0,,,,106.6
37,148842,142.0,,,,100.8
38,117496,144.0,,,,96.8
39,75148,131.0,,,,94.4
40,135817,132.0,,,,91.8
